0.00000e+00		-8.15641e+02		9.78158e+01		4.05168e+00		
5.00000e-03		-8.26017e+02		6.80772e+01		1.41216e+01		
1.00000e-02		-8.37863e+02		3.36574e+01		2.57241e+01		
1.50000e-02		-8.47190e+02		6.36991e+00		3.49589e+01		
2.00000e-02		-8.52129e+02		-7.62934e+00		3.99076e+01		
2.50000e-02		-8.52551e+02		-7.10319e+00		4.04008e+01		
3.00000e-02		-8.49294e+02		5.08071e+00		3.72130e+01		
3.50000e-02		-8.43591e+02		2.35779e+01		3.16159e+01		
4.00000e-02		-8.37240e+02		4.28515e+01		2.53873e+01		
4.50000e-02		-8.32268e+02		5.77856e+01		2.05016e+01		
5.00000e-02		-8.30065e+02		6.42638e+01		1.83017e+01		
5.50000e-02		-8.30701e+02		6.17183e+01		1.88636e+01		
6.00000e-02		-8.33072e+02		5.33691e+01		2.11449e+01		
6.50000e-02		-8.35736e+02		4.36032e+01		2.37486e+01		
7.00000e-02		-8.37624e+02		3.57720e+01		2.56127e+01		
7.50000e-02		-8.38255e+02		3.22887e+01		2.62440e+01		
8.00000e-02		-8.37610e+02		3.35119e+01		2.56175e+01		
8.50000e-02		-8.36014e+02		3.82896e+01		2.40549e+01		
9.00000e-02		-8.34053e+02		4.46477e+01		2.21346e+01		
9.50000e-02		-8.32402e+02		5.02422e+01		2.05148e+01		
1.00000e-01		-8.31616e+02		5.30281e+01		1.97460e+01		
1.05000e-01		-8.32004e+02		5.18424e+01		2.01384e+01		
1.10000e-01		-8.33583e+02		4.66757e+01		2.16988e+01		
1.15000e-01		-8.36026e+02		3.85896e+01		2.41051e+01		
1.20000e-01		-8.38707e+02		3.03396e+01		2.67370e+01		
1.25000e-01		-8.40840e+02		2.43129e+01		2.88335e+01		
1.30000e-01		-8.41774e+02		2.19110e+01		2.97506e+01		
1.35000e-01		-8.41196e+02		2.39239e+01		2.91765e+01		
1.40000e-01		-8.39211e+02		3.00283e+01		2.72224e+01		
