1.20000e+05		2.31434e+03		3.53619e+01		-1.38271e-02		1.06960e+03		5.36899e+00		2.33288e+01		
1.22500e+05		2.29754e+03		3.53272e+01		-1.38626e-02		1.06855e+03		5.35301e+00		2.27770e+01		
1.25000e+05		2.27794e+03		3.52998e+01		-1.38822e-02		1.06771e+03		5.33703e+00		2.22324e+01		
1.27500e+05		2.25529e+03		3.52788e+01		-1.38863e-02		1.06707e+03		5.32110e+00		2.16958e+01		
1.30000e+05		2.23028e+03		3.52634e+01		-1.38798e-02		1.06660e+03		5.30521e+00		2.11675e+01		
1.32500e+05		2.20401e+03		3.52531e+01		-1.38633e-02		1.06628e+03		5.28938e+00		2.06479e+01		
1.35000e+05		2.17750e+03		3.52469e+01		-1.38396e-02		1.06610e+03		5.27363e+00		2.01372e+01		
1.37500e+05		2.15149e+03		3.52443e+01		-1.38061e-02		1.06601e+03		5.25795e+00		1.96357e+01		
1.40000e+05		2.12632e+03		3.52443e+01		-1.37615e-02		1.06602e+03		5.24236e+00		1.91435e+01		
1.42500e+05		2.10197e+03		3.52463e+01		-1.37061e-02		1.06607e+03		5.22688e+00		1.86609e+01		
1.45000e+05		2.07818e+03		3.52493e+01		-1.36425e-02		1.06617e+03		5.21151e+00		1.81881e+01		
1.47500e+05		2.05466e+03		3.52526e+01		-1.35652e-02		1.06627e+03		5.19626e+00		1.77254e+01		
1.50000e+05		2.03129e+03		3.52555e+01		-1.34736e-02		1.06636e+03		5.18115e+00		1.72730e+01		
1.52500e+05		2.00798e+03		3.52577e+01		-1.33662e-02		1.06642e+03		5.16620e+00		1.68312e+01		
1.55000e+05		1.98470e+03		3.52588e+01		-1.32404e-02		1.06646e+03		5.15142e+00		1.64004e+01		
1.57500e+05		1.96150e+03		3.52583e+01		-1.30939e-02		1.06644e+03		5.13683e+00		1.59809e+01		
1.60000e+05		1.93836e+03		3.52558e+01		-1.29246e-02		1.06637e+03		5.12246e+00		1.55732e+01		
1.62500e+05		1.91509e+03		3.52509e+01		-1.27381e-02		1.06621e+03		5.10832e+00		1.51777e+01		
1.65000e+05		1.89142e+03		3.52433e+01		-1.25382e-02		1.06598e+03		5.09443e+00		1.47944e+01		
1.67500e+05		1.86670e+03		3.52332e+01		-1.23290e-02		1.06568e+03		5.08081e+00		1.44234e+01		
1.70000e+05		1.83977e+03		3.52212e+01		-1.21133e-02		1.06531e+03		5.06746e+00		1.40646e+01		
1.72500e+05		1.80942e+03		3.52074e+01		-1.18882e-02		1.06489e+03		5.05438e+00		1.37178e+01		
1.75000e+05		1.77584e+03		3.51923e+01		-1.16554e-02		1.06443e+03		5.04158e+00		1.33831e+01		
1.77500e+05		1.74105e+03		3.51763e+01		-1.14143e-02		1.06394e+03		5.02908e+00		1.30602e+01		
1.80000e+05		1.70726e+03		3.51598e+01		-1.11658e-02		1.06344e+03		5.01686e+00		1.27491e+01		
1.82500e+05		1.67583e+03		3.51432e+01		-1.09176e-02		1.06293e+03		5.00495e+00		1.24495e+01		
1.85000e+05		1.64727e+03		3.51267e+01		-1.06682e-02		1.06242e+03		4.99333e+00		1.21612e+01		
1.87500e+05		1.62167e+03		3.51107e+01		-1.04178e-02		1.06194e+03		4.98201e+00		1.18837e+01		
1.90000e+05		1.59885e+03		3.50956e+01		-1.01638e-02		1.06148e+03		4.97098e+00		1.16170e+01		
1.92500e+05		1.57852e+03		3.50815e+01		-9.91202e-03		1.06105e+03		4.96025e+00		1.13606e+01		
1.95000e+05		1.56042e+03		3.50687e+01		-9.66301e-03		1.06065e+03		4.94981e+00		1.11143e+01		
1.97500e+05		1.54436e+03		3.50571e+01		-9.41520e-03		1.06030e+03		4.93965e+00		1.08776e+01		
2.00000e+05		1.53009e+03		3.50469e+01		-9.17139e-03		1.05999e+03		4.92978e+00		1.06503e+01		
2.02500e+05		1.51743e+03		3.50382e+01		-8.93462e-03		1.05972e+03		4.92018e+00		1.04320e+01		
2.05000e+05		1.50619e+03		3.50310e+01		-8.70882e-03		1.05950e+03		4.91084e+00		1.02223e+01		
2.07500e+05		1.49619e+03		3.50255e+01		-8.49558e-03		1.05934e+03		4.90176e+00		1.00205e+01		
2.10000e+05		1.48729e+03		3.50214e+01		-8.29241e-03		1.05921e+03		4.89291e+00		9.82625e+00		
2.12500e+05		1.47934e+03		3.50184e+01		-8.10164e-03		1.05912e+03		4.88428e+00		9.63907e+00		
2.15000e+05		1.47220e+03		3.50165e+01		-7.92245e-03		1.05906e+03		4.87586e+00		9.45850e+00		
2.17500e+05		1.46576e+03		3.50154e+01		-7.75327e-03		1.05903e+03		4.86764e+00		9.28414e+00		
2.20000e+05		1.45991e+03		3.50149e+01		-7.59825e-03		1.05901e+03		4.85960e+00		9.11558e+00		
2.22500e+05		1.45453e+03		3.50151e+01		-7.45957e-03		1.05902e+03		4.85173e+00		8.95232e+00		
2.25000e+05		1.44954e+03		3.50160e+01		-7.33721e-03		1.05905e+03		4.84401e+00		8.79388e+00		
2.27500e+05		1.44482e+03		3.50176e+01		-7.22935e-03		1.05910e+03		4.83642e+00		8.63983e+00		
2.30000e+05		1.44029e+03		3.50201e+01		-7.13468e-03		1.05917e+03		4.82895e+00		8.48976e+00		
2.32500e+05		1.43587e+03		3.50236e+01		-7.05149e-03		1.05928e+03		4.82158e+00		8.34335e+00		
2.35000e+05		1.43152e+03		3.50281e+01		-6.98063e-03		1.05942e+03		4.81430e+00		8.20025e+00		
2.37500e+05		1.42714e+03		3.50336e+01		-6.91873e-03		1.05958e+03		4.80710e+00		8.06018e+00		
2.40000e+05		1.42264e+03		3.50398e+01		-6.86310e-03		1.05977e+03		4.79997e+00		7.92295e+00		
2.42500e+05		1.41788e+03		3.50466e+01		-6.81176e-03		1.05998e+03		4.79291e+00		7.78840e+00		
2.45000e+05		1.41274e+03		3.50533e+01		-6.76167e-03		1.06019e+03		4.78591e+00		7.65641e+00		
2.47500e+05		1.40707e+03		3.50596e+01		-6.71196e-03		1.06038e+03		4.77897e+00		7.52694e+00		
2.50000e+05		1.40078e+03		3.50646e+01		-6.66235e-03		1.06053e+03		4.77209e+00		7.39994e+00		
2.52500e+05		1.39380e+03		3.50679e+01		-6.61168e-03		1.06063e+03		4.76528e+00		7.27540e+00		
2.55000e+05		1.38609e+03		3.50689e+01		-6.56236e-03		1.06066e+03		4.75852e+00		7.15326e+00		
2.57500e+05		1.37765e+03		3.50673e+01		-6.51468e-03		1.06061e+03		4.75182e+00		7.03345e+00		
2.60000e+05		1.36851e+03		3.50626e+01		-6.46826e-03		1.06047e+03		4.74519e+00		6.91592e+00		
2.62500e+05		1.35871e+03		3.50546e+01		-6.42139e-03		1.06022e+03		4.73860e+00		6.80061e+00		
2.65000e+05		1.34831e+03		3.50431e+01		-6.37312e-03		1.05987e+03		4.73208e+00		6.68751e+00		
2.67500e+05		1.33734e+03		3.50278e+01		-6.32477e-03		1.05941e+03		4.72562e+00		6.57661e+00		
2.70000e+05		1.32583e+03		3.50086e+01		-6.27655e-03		1.05882e+03		4.71921e+00		6.46785e+00		
2.72500e+05		1.31380e+03		3.49856e+01		-6.22812e-03		1.05812e+03		4.71286e+00		6.36122e+00		
2.75000e+05		1.30126e+03		3.49590e+01		-6.17691e-03		1.05731e+03		4.70657e+00		6.25670e+00		
2.77500e+05		1.28823e+03		3.49288e+01		-6.11958e-03		1.05638e+03		4.70034e+00		6.15433e+00		
2.80000e+05		1.27475e+03		3.48954e+01		-6.05757e-03		1.05537e+03		4.69418e+00		6.05418e+00		
2.82500e+05		1.26087e+03		3.48592e+01		-5.99336e-03		1.05426e+03		4.68809e+00		5.95628e+00		
2.85000e+05		1.24664e+03		3.48206e+01		-5.92816e-03		1.05308e+03		4.68208e+00		5.86060e+00		
2.87500e+05		1.23211e+03		3.47802e+01		-5.86278e-03		1.05185e+03		4.67614e+00		5.76713e+00		
2.90000e+05		1.21733e+03		3.47385e+01		-5.79631e-03		1.05057e+03		4.67027e+00		5.67582e+00		
2.92500e+05		1.20231e+03		3.46961e+01		-5.72875e-03		1.04928e+03		4.66448e+00		5.58666e+00		
2.95000e+05		1.18709e+03		3.46535e+01		-5.66219e-03		1.04798e+03		4.65876e+00		5.49962e+00		
2.97500e+05		1.17168e+03		3.46114e+01		-5.59568e-03		1.04670e+03		4.65312e+00		5.41463e+00		
3.00000e+05		1.15608e+03		3.45703e+01		-5.52736e-03		1.04544e+03		4.64755e+00		5.33167e+00		
3.02500e+05		1.14032e+03		3.45306e+01		-5.45511e-03		1.04423e+03		4.64205e+00		5.25077e+00		
3.05000e+05		1.12443e+03		3.44928e+01		-5.37887e-03		1.04307e+03		4.63664e+00		5.17194e+00		
3.07500e+05		1.10840e+03		3.44572e+01		-5.30105e-03		1.04199e+03		4.63131e+00		5.09518e+00		
3.10000e+05		1.09228e+03		3.44244e+01		-5.22046e-03		1.04099e+03		4.62607e+00		5.02049e+00		
3.12500e+05		1.07606e+03		3.43944e+01		-5.13947e-03		1.04007e+03		4.62091e+00		4.94786e+00		
