0.00000e+00		-8.39343e+02		2.92465e+01		2.12331e+01		
1.50000e-02		-8.51893e+02		-4.87631e+00		3.39864e+01		
3.00000e-02		-8.36594e+02		4.46802e+01		2.13452e+01		
4.50000e-02		-8.33284e+02		5.35950e+01		1.74661e+01		
6.00000e-02		-8.38861e+02		3.15662e+01		2.19944e+01		
7.50000e-02		-8.35231e+02		4.11725e+01		1.90666e+01		
9.00000e-02		-8.32577e+02		5.03040e+01		1.68810e+01		
1.05000e-01		-8.38546e+02		3.08633e+01		2.21655e+01		
1.20000e-01		-8.41823e+02		2.21570e+01		2.48966e+01		
1.35000e-01		-8.34668e+02		4.45528e+01		1.88800e+01		
1.50000e-01		-8.33595e+02		4.86992e+01		1.78714e+01		
1.65000e-01		-8.39460e+02		2.91433e+01		2.27981e+01		
1.80000e-01		-8.38686e+02		2.96707e+01		2.23949e+01		
1.95000e-01		-8.35570e+02		3.76540e+01		1.96508e+01		
2.10000e-01		-8.36123e+02		3.52611e+01		2.00187e+01		
2.25000e-01		-8.37332e+02		3.34431e+01		2.09809e+01		
2.40000e-01		-8.36419e+02		3.97393e+01		2.05445e+01		
2.55000e-01		-8.37999e+02		3.53617e+01		2.16666e+01		
2.70000e-01		-8.37564e+02		3.23077e+01		2.14086e+01		
2.85000e-01		-8.36272e+02		3.50368e+01		2.02030e+01		
3.00000e-01		-8.36231e+02		3.72072e+01		2.01696e+01		
3.15000e-01		-8.37724e+02		3.32620e+01		2.15544e+01		
3.30000e-01		-8.37925e+02		3.12252e+01		2.16221e+01		
3.45000e-01		-8.35438e+02		3.99688e+01		1.95265e+01		
3.60000e-01		-8.35350e+02		4.12121e+01		1.93145e+01		
3.75000e-01		-8.36650e+02		3.71646e+01		2.07243e+01		
3.90000e-01		-8.39179e+02		2.99140e+01		2.29827e+01		
4.05000e-01		-8.39129e+02		2.94162e+01		2.27539e+01		
4.20000e-01		-8.34588e+02		4.05859e+01		1.88385e+01		
4.35000e-01		-8.34324e+02		4.12102e+01		1.84937e+01		
4.50000e-01		-8.37787e+02		3.20933e+01		2.14455e+01		
4.65000e-01		-8.37760e+02		3.40227e+01		2.15692e+01		
4.80000e-01		-8.36242e+02		3.90778e+01		2.03558e+01		
4.95000e-01		-8.37438e+02		3.41548e+01		2.12692e+01		
5.10000e-01		-8.37696e+02		3.27602e+01		2.14652e+01		
5.25000e-01		-8.36316e+02		3.61824e+01		2.04039e+01		
5.40000e-01		-8.37499e+02		3.22820e+01		2.13144e+01		
5.55000e-01		-8.37642e+02		3.20853e+01		2.13178e+01		
5.70000e-01		-8.35749e+02		3.70564e+01		1.98186e+01		
5.85000e-01		-8.36399e+02		3.59580e+01		2.02481e+01		
6.00000e-01		-8.37523e+02		3.28043e+01		2.13370e+01		
6.15000e-01		-8.37745e+02		3.24447e+01		2.16735e+01		
6.30000e-01		-8.37810e+02		3.02083e+01		2.16888e+01		
6.45000e-01		-8.37440e+02		3.24523e+01		2.12671e+01		
6.60000e-01		-8.35374e+02		4.27195e+01		1.93533e+01		
6.75000e-01		-8.34399e+02		4.57834e+01		1.86721e+01		
6.90000e-01		-8.37968e+02		3.22666e+01		2.17725e+01		
7.05000e-01		-8.39722e+02		2.39648e+01		2.33157e+01		
7.20000e-01		-8.36584e+02		3.36332e+01		2.05877e+01		
7.35000e-01		-8.34452e+02		4.06193e+01		1.86410e+01		
7.50000e-01		-8.36442e+02		3.50481e+01		2.03428e+01		
7.65000e-01		-8.38109e+02		2.96950e+01		2.18624e+01		
7.80000e-01		-8.37018e+02		3.40142e+01		2.10345e+01		
7.95000e-01		-8.36774e+02		3.48665e+01		2.07262e+01		
8.10000e-01		-8.37313e+02		3.34155e+01		2.12074e+01		
8.25000e-01		-8.37839e+02		3.19589e+01		2.16492e+01		
8.40000e-01		-8.37374e+02		3.26468e+01		2.13323e+01		
8.55000e-01		-8.36926e+02		3.20523e+01		2.09229e+01		
8.70000e-01		-8.37501e+02		3.15015e+01		2.14173e+01		
8.85000e-01		-8.36695e+02		3.61506e+01		2.05683e+01		
9.00000e-01		-8.34851e+02		4.16871e+01		1.91578e+01		
9.15000e-01		-8.36716e+02		3.40271e+01		2.06152e+01		
