64.000000	-13.431499	
64.281555	-13.434966	
64.563934	-13.437691	
64.847139	-13.439698	
65.131171	-13.441015	
65.416031	-13.441667	
65.701721	-13.438946	
65.988241	-13.438350	
66.275593	-13.437142	
66.563778	-13.435495	
66.852797	-13.433069	
67.142651	-13.430038	
67.433342	-13.426408	
67.724871	-13.422182	
68.017239	-13.417367	
