0.00000e+00		-6.92598e-02		1.54037e-01		2.33294e-01		8.19910e+00		2.12599e+00		1.02307e+01		1.43687e+01		6.10406e+00		2.10186e-01		
1.49896e+04		-7.86924e-02		1.48016e-01		2.21485e-01		8.18154e+00		2.09928e+00		1.02014e+01		1.43432e+01		6.10706e+00		2.08353e-01		
2.99792e+04		-9.29394e-02		1.38518e-01		2.02242e-01		8.15546e+00		2.05982e+00		1.01588e+01		1.43058e+01		6.11089e+00		2.04732e-01		
4.49689e+04		-1.10059e-01		1.26234e-01		1.76313e-01		8.12474e+00		2.01316e+00		1.01096e+01		1.42622e+01		6.11500e+00		1.98599e-01		
5.99585e+04		-1.27678e-01		1.11914e-01		1.44890e-01		8.09296e+00		1.96466e+00		1.00600e+01		1.42168e+01		6.11904e+00		1.89146e-01		
7.49481e+04		-1.43067e-01		9.59912e-02		1.09609e-01		8.06322e+00		1.91880e+00		1.00145e+01		1.41724e+01		6.12300e+00		1.75681e-01		
8.99377e+04		-1.53371e-01		7.84640e-02		7.23473e-02		8.03826e+00		1.87903e+00		9.97645e+00		1.41309e+01		6.12698e+00		1.57844e-01		
1.04927e+05		-1.56029e-01		5.89799e-02		3.50885e-02		8.02079e+00		1.84809e+00		9.94796e+00		1.40940e+01		6.13072e+00		1.35928e-01		
1.19917e+05		-1.49166e-01		3.70252e-02		-6.63609e-05		8.01328e+00		1.82787e+00		9.92990e+00		1.40629e+01		6.13351e+00		1.10839e-01		
1.34907e+05		-1.32087e-01		1.21363e-02		-3.11976e-02		8.01724e+00		1.81916e+00		9.92195e+00		1.40382e+01		6.13424e+00		8.38523e-02		
1.49896e+05		-1.05633e-01		-1.57633e-02		-5.67402e-02		8.03276e+00		1.82185e+00		9.92282e+00		1.40201e+01		6.13161e+00		5.65492e-02		
1.64886e+05		-7.20315e-02		-4.59897e-02		-7.55461e-02		8.05846e+00		1.83516e+00		9.93071e+00		1.40080e+01		6.12457e+00		3.05963e-02		
1.79875e+05		-3.45118e-02		-7.71741e-02		-8.69557e-02		8.09180e+00		1.85799e+00		9.94372e+00		1.40011e+01		6.11272e+00		7.31863e-03		
1.94865e+05		3.39403e-03		-1.07647e-01		-9.07450e-02		8.12965e+00		1.88919e+00		9.96016e+00		1.39984e+01		6.09654e+00		-1.25681e-02		
2.09855e+05		3.84813e-02		-1.35892e-01		-8.72199e-02		8.16861e+00		1.92754e+00		9.97874e+00		1.39994e+01		6.07736e+00		-2.90438e-02		
2.24844e+05		6.81931e-02		-1.60746e-01		-7.74238e-02		8.20549e+00		1.97179e+00		9.99878e+00		1.40035e+01		6.05715e+00		-4.26120e-02		
2.39834e+05		9.09356e-02		-1.81473e-01		-6.29359e-02		8.23744e+00		2.02027e+00		1.00199e+01		1.40110e+01		6.03821e+00		-5.40280e-02		
2.54824e+05		1.06056e-01		-1.97785e-01		-4.55616e-02		8.26216e+00		2.07094e+00		1.00417e+01		1.40218e+01		6.02273e+00		-6.39213e-02		
2.69813e+05		1.13615e-01		-2.09689e-01		-2.71558e-02		8.27785e+00		2.12126e+00		1.00639e+01		1.40361e+01		6.01245e+00		-7.25819e-02		
2.84803e+05		1.14054e-01		-2.17234e-01		-9.47153e-03		8.28338e+00		2.16839e+00		1.00856e+01		1.40538e+01		6.00842e+00		-7.98578e-02		
2.99792e+05		1.08067e-01		-2.20423e-01		5.93560e-03		8.27854e+00		2.20952e+00		1.01060e+01		1.40740e+01		6.01085e+00		-8.52349e-02		
3.14782e+05		9.65389e-02		-2.19224e-01		1.78050e-02		8.26417e+00		2.24229e+00		1.01237e+01		1.40954e+01		6.01911e+00		-8.81134e-02		
3.29772e+05		8.04841e-02		-2.13610e-01		2.52196e-02		8.24237e+00		2.26499e+00		1.01376e+01		1.41162e+01		6.03195e+00		-8.81143e-02		
3.44761e+05		6.09737e-02		-2.03643e-01		2.76628e-02		8.21625e+00		2.27666e+00		1.01470e+01		1.41347e+01		6.04787e+00		-8.51992e-02		
3.59751e+05		3.91666e-02		-1.89482e-01		2.49830e-02		8.18925e+00		2.27716e+00		1.01516e+01		1.41493e+01		6.06543e+00		-7.96788e-02		
3.74741e+05		1.62676e-02		-1.71375e-01		1.74077e-02		8.16444e+00		2.26708e+00		1.01519e+01		1.41590e+01		6.08340e+00		-7.21570e-02		
3.89730e+05		-6.49481e-03		-1.49577e-01		5.54422e-03		8.14408e+00		2.24786e+00		1.01489e+01		1.41632e+01		6.10076e+00		-6.34213e-02		
4.04720e+05		-2.79038e-02		-1.24319e-01		-9.61475e-03		8.12932e+00		2.22166e+00		1.01440e+01		1.41624e+01		6.11657e+00		-5.43362e-02		
4.19709e+05		-4.67096e-02		-9.59117e-02		-2.66436e-02		8.12017e+00		2.19097e+00		1.01385e+01		1.41575e+01		6.12991e+00		-4.56334e-02		
4.34699e+05		-6.16499e-02		-6.48772e-02		-4.36588e-02		8.11587e+00		2.15824e+00		1.01344e+01		1.41497e+01		6.14000e+00		-3.77526e-02		
4.49689e+05		-7.15722e-02		-3.19983e-02		-5.83990e-02		8.11520e+00		2.12564e+00		1.01332e+01		1.41403e+01		6.14617e+00		-3.08563e-02		
4.64678e+05		-7.54711e-02		1.72544e-03		-6.84137e-02		8.11683e+00		2.09498e+00		1.01362e+01		1.41308e+01		6.14795e+00		-2.50747e-02		
4.79668e+05		-7.26896e-02		3.52132e-02		-7.14804e-02		8.11940e+00		2.06769e+00		1.01440e+01		1.41219e+01		6.14501e+00		-2.07053e-02		
4.94658e+05		-6.31605e-02		6.73274e-02		-6.61532e-02		8.12180e+00		2.04482e+00		1.01565e+01		1.41144e+01		6.13733e+00		-1.83026e-02		
5.09647e+05		-4.75928e-02		9.68133e-02		-5.22240e-02		8.12308e+00		2.02694e+00		1.01731e+01		1.41087e+01		6.12527e+00		-1.86733e-02		
5.24637e+05		-2.73531e-02		1.22342e-01		-3.09096e-02		8.12249e+00		2.01404e+00		1.01925e+01		1.41049e+01		6.10953e+00		-2.28501e-02		
5.39626e+05		-4.11025e-03		1.42620e-01		-4.54099e-03		8.11930e+00		2.00547e+00		1.02130e+01		1.41029e+01		6.09097e+00		-3.18155e-02		
5.54616e+05		2.06138e-02		1.56534e-01		2.41679e-02		8.11283e+00		1.99999e+00		1.02325e+01		1.41026e+01		6.07057e+00		-4.62935e-02		
5.69606e+05		4.57104e-02		1.63292e-01		5.27786e-02		8.10244e+00		1.99602e+00		1.02490e+01		1.41040e+01		6.04925e+00		-6.66592e-02		
5.84595e+05		7.03804e-02		1.62641e-01		7.94895e-02		8.08766e+00		1.99203e+00		1.02604e+01		1.41072e+01		6.02793e+00		-9.27090e-02		
5.99585e+05		9.39657e-02		1.54930e-01		1.03389e-01		8.06849e+00		1.98679e+00		1.02648e+01		1.41122e+01		6.00753e+00		-1.23349e-01		
6.14575e+05		1.15677e-01		1.41099e-01		1.24161e-01		8.04562e+00		1.97970e+00		1.02602e+01		1.41190e+01		5.98908e+00		-1.56470e-01		
