0.00000e+00		-8.15490e+02		4.30519e+00		2.45861e-02		1.23608e+02		4.04833e+00		0.00000e+00		7.81769e-11		
1.49896e+04		-8.26111e+02		1.47253e+01		1.88980e-02		4.41685e+02		4.04866e+00		6.48485e-04		6.85274e-11		
2.99792e+04		-8.38112e+02		2.64564e+01		1.24359e-02		7.99781e+02		4.04887e+00		4.09414e-03		6.02387e-11		
4.49689e+04		-8.47417e+02		3.55529e+01		7.40757e-03		1.07745e+03		4.04900e+00		1.23985e-02		5.11791e-11		
5.99585e+04		-8.52212e+02		4.01985e+01		4.90807e-03		1.21926e+03		4.04909e+00		2.67267e-02		4.12398e-11		
7.49481e+04		-8.52444e+02		4.03538e+01		5.16556e-03		1.22400e+03		4.04918e+00		4.70347e-02		3.07441e-11		
8.99377e+04		-8.49017e+02		3.68945e+01		7.55379e-03		1.11841e+03		4.04931e+00		7.21499e-02		2.01470e-11		
1.04927e+05		-8.43220e+02		3.11677e+01		1.09763e-02		9.43596e+02		4.04950e+00		9.99564e-02		9.91974e-12		
1.19917e+05		-8.36893e+02		2.49914e+01		1.44084e-02		7.55062e+02		4.04975e+00		1.27700e-01		4.89342e-13		
1.34907e+05		-8.32052e+02		2.03058e+01		1.69583e-02		6.12031e+02		4.05005e+00		1.52579e-01		-7.79746e-12		
1.49896e+05		-8.30015e+02		1.83520e+01		1.79105e-02		5.52392e+02		4.05036e+00		1.72442e-01		-1.46923e-11		
1.64886e+05		-8.30770e+02		1.90967e+01		1.71966e-02		5.75124e+02		4.05066e+00		1.86250e-01		-2.00511e-11		
1.79875e+05		-8.33168e+02		2.14383e+01		1.54474e-02		6.46603e+02		4.05093e+00		1.94091e-01		-2.38307e-11		
1.94865e+05		-8.35771e+02		2.39867e+01		1.34798e-02		7.24391e+02		4.05117e+00		1.96802e-01		-2.60786e-11		
2.09855e+05		-8.37546e+02		2.57295e+01		1.18996e-02		7.77593e+02		4.05137e+00		1.95487e-01		-2.69186e-11		
2.24844e+05		-8.38050e+02		2.62319e+01		1.11713e-02		7.92929e+02		4.05157e+00		1.91174e-01		-2.65335e-11		
2.39834e+05		-8.37289e+02		2.55139e+01		1.13356e-02		7.71010e+02		4.05177e+00		1.84662e-01		-2.51468e-11		
2.54824e+05		-8.35609e+02		2.39235e+01		1.21550e-02		7.22463e+02		4.05198e+00		1.76510e-01		-2.30050e-11		
2.69813e+05		-8.33603e+02		2.20427e+01		1.32583e-02		6.65051e+02		4.05221e+00		1.67108e-01		-2.03597e-11		
2.84803e+05		-8.31936e+02		2.05091e+01		1.42046e-02		6.18238e+02		4.05246e+00		1.56806e-01		-1.74527e-11		
2.99792e+05		-8.31148e+02		1.98381e+01		1.46139e-02		5.97756e+02		4.05271e+00		1.46020e-01		-1.45023e-11		
3.14782e+05		-8.31537e+02		2.03050e+01		1.42776e-02		6.12007e+02		4.05296e+00		1.35269e-01		-1.16926e-11		
3.29772e+05		-8.33117e+02		2.18929e+01		1.32036e-02		6.60480e+02		4.05319e+00		1.25175e-01		-9.16580e-12		
3.44761e+05		-8.35566e+02		2.42730e+01		1.15999e-02		7.33131e+02		4.05340e+00		1.16414e-01		-7.01803e-12		
3.59751e+05		-8.38256e+02		2.68361e+01		1.00089e-02		8.11371e+02		4.05357e+00		1.09641e-01		-5.29848e-12		
3.74741e+05		-8.40408e+02		2.88456e+01		8.86936e-03		8.72714e+02		4.05373e+00		1.05361e-01		-4.01189e-12		
3.89730e+05		-8.41367e+02		2.96882e+01		8.38817e-03		8.98434e+02		4.05387e+00		1.03785e-01		-3.12391e-12		
4.04720e+05		-8.40834e+02		2.90806e+01		8.69147e-03		8.79887e+02		4.05402e+00		1.04704e-01		-2.56908e-12		
4.19709e+05		-8.38920e+02		2.71507e+01		9.72380e-03		8.20974e+02		4.05419e+00		1.07463e-01		-2.26054e-12		
4.34699e+05		-8.36146e+02		2.44237e+01		1.12696e-02		7.37732e+02		4.05439e+00		1.11036e-01		-2.10065e-12		
4.49689e+05		-8.33340e+02		2.17176e+01		1.28985e-02		6.55128e+02		4.05461e+00		1.14216e-01		-1.99152e-12		
4.64678e+05		-8.31444e+02		1.99249e+01		1.39928e-02		6.00405e+02		4.05486e+00		1.15894e-01		-1.84459e-12		
4.79668e+05		-8.31101e+02		1.96507e+01		1.41753e-02		5.92034e+02		4.05511e+00		1.15367e-01		-1.58843e-12		
4.94658e+05		-8.32330e+02		2.09020e+01		1.33849e-02		6.30232e+02		4.05534e+00		1.12536e-01		-1.17441e-12		
5.09647e+05		-8.34520e+02		2.30910e+01		1.19323e-02		6.97052e+02		4.05555e+00		1.07900e-01		-5.79716e-13		
5.24637e+05		-8.36776e+02		2.53680e+01		1.03769e-02		7.66557e+02		4.05573e+00		1.02340e-01		1.92087e-13		
5.39626e+05		-8.38376e+02		2.70279e+01		9.11455e-03		8.17225e+02		4.05589e+00		9.68224e-02		1.11303e-12		
5.54616e+05		-8.38962e+02		2.77130e+01		8.40041e-03		8.38139e+02		4.05604e+00		9.21659e-02		2.13473e-12		
5.69606e+05		-8.38529e+02		2.74141e+01		8.32130e-03		8.29016e+02		4.05618e+00		8.89128e-02		3.19398e-12		
5.84595e+05		-8.37342e+02		2.63724e+01		8.73586e-03		7.97216e+02		4.05633e+00		8.73125e-02		4.21948e-12		
5.99585e+05		-8.35770e+02		2.49470e+01		9.32002e-03		7.53705e+02		4.05650e+00		8.73710e-02		5.13873e-12		
6.14575e+05		-8.34225e+02		2.35385e+01		9.90616e-03		7.10713e+02		4.05667e+00		8.89254e-02		5.88470e-12		
6.29564e+05		-8.33111e+02		2.25213e+01		1.03694e-02		6.79662e+02		4.05685e+00		9.17190e-02		6.40156e-12		
6.44554e+05		-8.32683e+02		2.21358e+01		1.05145e-02		6.67892e+02		4.05703e+00		9.54830e-02		6.64913e-12		
6.59543e+05		-8.32970e+02		2.24024e+01		1.02892e-02		6.76030e+02		4.05721e+00		9.99953e-02		6.60581e-12		
6.74533e+05		-8.33771e+02		2.31321e+01		9.84234e-03		6.98306e+02		4.05739e+00		1.05096e-01		6.26988e-12		
6.89523e+05		-8.34769e+02		2.40240e+01		9.35560e-03		7.25533e+02		4.05755e+00		1.10662e-01		5.65930e-12		
7.04512e+05		-8.35611e+02		2.47486e+01		9.00130e-03		7.47651e+02		4.05771e+00		1.16559e-01		4.80991e-12		
7.19502e+05		-8.36033e+02		2.50684e+01		8.96496e-03		7.57414e+02		4.05786e+00		1.22574e-01		3.77236e-12		
7.34492e+05		-8.35981e+02		2.49505e+01		9.27236e-03		7.53812e+02		4.05803e+00		1.28376e-01		2.60800e-12		
7.49481e+05		-8.35638e+02		2.45775e+01		9.75081e-03		7.42426e+02		4.05820e+00		1.33521e-01		1.38421e-12		
7.64471e+05		-8.35319e+02		2.42517e+01		1.01735e-02		7.32483e+02		4.05837e+00		1.37544e-01		1.69586e-13		
7.79460e+05		-8.35301e+02		2.42276e+01		1.02965e-02		7.31746e+02		4.05855e+00		1.40088e-01		-9.70770e-13		
7.94450e+05		-8.35642e+02		2.45477e+01		1.01273e-02		7.41517e+02		4.05873e+00		1.41028e-01		-1.97941e-12		
8.09440e+05		-8.36107e+02		2.49980e+01		9.77648e-03		7.55263e+02		4.05890e+00		1.40495e-01		-2.81001e-12		
8.24429e+05		-8.36393e+02		2.52992e+01		9.34554e-03		7.64458e+02		4.05907e+00		1.38784e-01		-3.42977e-12		
8.39419e+05		-8.36351e+02		2.53134e+01		8.93725e-03		7.64890e+02		4.05922e+00		1.36210e-01		-3.82081e-12		
8.54408e+05		-8.36017e+02		2.50754e+01		8.60635e-03		7.57627e+02		4.05937e+00		1.33041e-01		-3.98042e-12		
8.69398e+05		-8.35518e+02		2.47071e+01		8.38579e-03		7.46382e+02		4.05952e+00		1.29501e-01		-3.92020e-12		
8.84388e+05		-8.34977e+02		2.43136e+01		8.33173e-03		7.34373e+02		4.05966e+00		1.25805e-01		-3.66435e-12		
8.99377e+05		-8.34467e+02		2.39390e+01		8.46731e-03		7.22938e+02		4.05981e+00		1.22176e-01		-3.24724e-12		
9.14367e+05		-8.34024e+02		2.36044e+01		8.68345e-03		7.12723e+02		4.05996e+00		1.18837e-01		-2.71044e-12		
9.29357e+05		-8.33715e+02		2.33668e+01		8.90776e-03		7.05470e+02		4.06012e+00		1.15981e-01		-2.09953e-12		
9.44346e+05		-8.33628e+02		2.33099e+01		9.04073e-03		7.03734e+02		4.06028e+00		1.13755e-01		-1.46088e-12		
9.59336e+05		-8.33799e+02		2.34798e+01		9.03209e-03		7.08919e+02		4.06044e+00		1.12277e-01		-8.38500e-13		
9.74325e+05		-8.34189e+02		2.38529e+01		8.90031e-03		7.20309e+02		4.06059e+00		1.11644e-01		-2.71318e-13		
9.89315e+05		-8.34740e+02		2.43738e+01		8.63825e-03		7.36210e+02		4.06074e+00		1.11929e-01		2.09100e-13		
1.00430e+06		-8.35365e+02		2.49443e+01		8.26703e-03		7.53625e+02		4.06089e+00		1.13189e-01		5.80179e-13		
1.01929e+06		-8.35889e+02		2.53944e+01		7.90387e-03		7.67365e+02		4.06103e+00		1.15444e-01		8.29244e-13		
1.03428e+06		-8.36113e+02		2.55382e+01		7.59452e-03		7.71754e+02		4.06116e+00		1.18647e-01		9.53637e-13		
1.04927e+06		-8.35904e+02		2.52749e+01		7.53311e-03		7.63715e+02		4.06129e+00		1.22632e-01		9.60081e-13		
1.06426e+06		-8.35299e+02		2.46526e+01		7.79379e-03		7.44719e+02		4.06143e+00		1.27094e-01		8.63368e-13		
1.07925e+06		-8.34497e+02		2.38577e+01		8.32572e-03		7.20455e+02		4.06157e+00		1.31605e-01		6.84560e-13		
1.09424e+06		-8.33743e+02		2.31235e+01		8.97329e-03		6.98044e+02		4.06173e+00		1.35692e-01		4.48898e-13		
1.10923e+06		-8.33251e+02		2.26405e+01		9.47424e-03		6.83299e+02		4.06189e+00		1.38918e-01		1.83620e-13		
1.12422e+06		-8.33130e+02		2.25054e+01		9.68902e-03		6.79175e+02		4.06206e+00		1.40965e-01		-8.41516e-14		
1.13921e+06		-8.33355e+02		2.26915e+01		9.61106e-03		6.84858e+02		4.06223e+00		1.41673e-01		-3.29314e-13		
1.15420e+06		-8.33755e+02		2.30623e+01		9.32504e-03		6.96175e+02		4.06240e+00		1.41054e-01		-5.30423e-13		
1.16919e+06		-8.34168e+02		2.34868e+01		8.97869e-03		7.09132e+02		4.06255e+00		1.39240e-01		-6.70982e-13		
1.18418e+06		-8.34581e+02		2.39482e+01		8.59099e-03		7.23218e+02		4.06270e+00		1.36430e-01		-7.40267e-13		
1.19917e+06		-8.35063e+02		2.45100e+01		8.12190e-03		7.40367e+02		4.06284e+00		1.32884e-01		-7.33644e-13		
1.21416e+06		-8.35668e+02		2.52054e+01		7.60724e-03		7.61595e+02		4.06298e+00		1.28924e-01		-6.52382e-13		
1.22915e+06		-8.36318e+02		2.59527e+01		7.11160e-03		7.84405e+02		4.06310e+00		1.24942e-01		-5.03047e-13		
1.24414e+06		-8.36797e+02		2.65434e+01		6.70343e-03		8.02436e+02		4.06322e+00		1.21353e-01		-2.96566e-13		
1.25913e+06		-8.36831e+02		2.67243e+01		6.49911e-03		8.07958e+02		4.06333e+00		1.18523e-01		-4.70425e-14		
1.27412e+06		-8.36257e+02		2.63344e+01		6.62433e-03		7.96057e+02		4.06345e+00		1.16671e-01		2.29581e-13		
1.28911e+06		-8.35102e+02		2.53934e+01		7.06716e-03		7.67332e+02		4.06357e+00		1.15817e-01		5.16887e-13		
1.30410e+06		-8.33576e+02		2.40927e+01		7.66008e-03		7.27629e+02		4.06371e+00		1.15771e-01		7.99241e-13		
1.31909e+06		-8.32027e+02		2.27414e+01		8.27035e-03		6.86379e+02		4.06385e+00		1.16203e-01		1.06288e-12		
1.33408e+06		-8.30819e+02		2.16697e+01		8.83523e-03		6.53665e+02		4.06401e+00		1.16732e-01		1.29671e-12		
1.34907e+06		-8.30250e+02		2.11290e+01		9.17080e-03		6.37162e+02		4.06417e+00		1.17027e-01		1.49276e-12		
1.36406e+06		-8.30425e+02		2.12141e+01		9.12910e-03		6.39758e+02		4.06433e+00		1.16902e-01		1.64629e-12		
1.37905e+06		-8.31238e+02		2.18520e+01		8.67858e-03		6.59229e+02		4.06448e+00		1.16349e-01		1.75566e-12		
1.39403e+06		-8.32479e+02		2.28662e+01		7.95972e-03		6.90190e+02		4.06462e+00		1.15520e-01		1.82193e-12		
1.40902e+06		-8.33858e+02		2.40121e+01		7.24232e-03		7.25167e+02		4.06474e+00		1.14681e-01		1.84827e-12		
1.42401e+06		-8.35044e+02		2.50099e+01		6.74726e-03		7.55625e+02		4.06486e+00		1.14138e-01		1.83932e-12		
1.43900e+06		-8.35802e+02		2.56447e+01		6.47682e-03		7.75003e+02		4.06498e+00		1.14150e-01		1.80040e-12		
1.45399e+06		-8.36048e+02		2.58370e+01		6.42476e-03		7.80875e+02		4.06509e+00		1.14860e-01		1.73694e-12		
1.46898e+06		-8.35797e+02		2.56105e+01		6.61150e-03		7.73961e+02		4.06520e+00		1.16276e-01		1.65387e-12		
1.48397e+06		-8.35130e+02		2.50611e+01		7.01525e-03		7.57190e+02		4.06533e+00		1.18271e-01		1.55524e-12		
1.49896e+06		-8.34268e+02		2.43906e+01		7.44513e-03		7.36721e+02		4.06546e+00		1.20603e-01		1.44399e-12		
1.51395e+06		-8.33517e+02		2.38635e+01		7.70641e-03		7.20631e+02		4.06559e+00		1.22990e-01		1.32194e-12		
1.52894e+06		-8.33145e+02		2.36972e+01		7.65630e-03		7.15556e+02		4.06573e+00		1.25195e-01		1.18984e-12		
1.54393e+06		-8.33236e+02		2.39413e+01		7.38700e-03		7.23006e+02		4.06586e+00		1.27114e-01		1.04763e-12		
1.55892e+06		-8.33642e+02		2.44360e+01		7.04143e-03		7.38109e+02		4.06598e+00		1.28794e-01		8.94719e-13		
1.57391e+06		-8.34068e+02		2.49204e+01		6.75285e-03		7.52894e+02		4.06610e+00		1.30379e-01		7.30321e-13		
1.58890e+06		-8.34265e+02		2.51673e+01		6.56736e-03		7.60430e+02		4.06621e+00		1.32019e-01		5.53818e-13		
1.60389e+06		-8.34112e+02		2.50751e+01		6.49652e-03		7.57616e+02		4.06633e+00		1.33789e-01		3.65114e-13		
1.61888e+06		-8.33654e+02		2.47031e+01		6.56383e-03		7.46262e+02		4.06644e+00		1.35657e-01		1.64950e-13		
1.63387e+06		-8.33092e+02		2.42382e+01		6.65431e-03		7.32071e+02		4.06656e+00		1.37498e-01		-4.48879e-14		
1.64886e+06		-8.32686e+02		2.38978e+01		6.64270e-03		7.21679e+02		4.06667e+00		1.39153e-01		-2.61482e-13		
1.66385e+06		-8.32608e+02		2.38265e+01		6.47896e-03		7.19503e+02		4.06679e+00		1.40490e-01		-4.80848e-13		
1.67884e+06		-8.32899e+02		2.40414e+01		6.19057e-03		7.26064e+02		4.06690e+00		1.41452e-01		-6.98123e-13		
1.69383e+06		-8.33439e+02		2.44322e+01		5.87117e-03		7.37992e+02		4.06700e+00		1.42063e-01		-9.07857e-13		
1.70882e+06		-8.34023e+02		2.48240e+01		5.67118e-03		7.49950e+02		4.06710e+00		1.42400e-01		-1.10435e-12		
1.72381e+06		-8.34472e+02		2.50591e+01		5.64975e-03		7.57127e+02		4.06720e+00		1.42536e-01		-1.28202e-12		
1.73880e+06		-8.34673e+02		2.50413e+01		5.75838e-03		7.56585e+02		4.06730e+00		1.42505e-01		-1.43571e-12		
1.75379e+06		-8.34601e+02		2.47794e+01		5.93282e-03		7.48591e+02		4.06740e+00		1.42289e-01		-1.56098e-12		
1.76878e+06		-8.34372e+02		2.43993e+01		6.13464e-03		7.36988e+02		4.06751e+00		1.41818e-01		-1.65427e-12		
1.78377e+06		-8.34155e+02		2.40789e+01		6.27658e-03		7.27206e+02		4.06762e+00		1.41010e-01		-1.71303e-12		
1.79875e+06		-8.34090e+02		2.39671e+01		6.31062e-03		7.23793e+02		4.06773e+00		1.39821e-01		-1.73582e-12		
1.81374e+06		-8.34214e+02		2.41026e+01		6.27404e-03		7.27931e+02		4.06784e+00		1.38287e-01		-1.72236e-12		
1.82873e+06		-8.34414e+02		2.43704e+01		6.09005e-03		7.36106e+02		4.06795e+00		1.36539e-01		-1.67349e-12		
1.84372e+06		-8.34482e+02		2.45836e+01		5.86792e-03		7.42612e+02		4.06805e+00		1.34769e-01		-1.59112e-12		
1.85871e+06		-8.34330e+02		2.46502e+01		5.72060e-03		7.44647e+02		4.06815e+00		1.33147e-01		-1.47818e-12		
1.87370e+06		-8.34054e+02		2.46344e+01		5.66561e-03		7.44165e+02		4.06825e+00		1.31777e-01		-1.33848e-12		
1.88869e+06		-8.33845e+02		2.46713e+01		5.62892e-03		7.45290e+02		4.06835e+00		1.30703e-01		-1.17660e-12		
1.90368e+06		-8.33819e+02		2.48302e+01		5.52652e-03		7.50142e+02		4.06844e+00		1.29964e-01		-9.97737e-13		
1.91867e+06		-8.33876e+02		2.50157e+01		5.44569e-03		7.55803e+02		4.06854e+00		1.29633e-01		-8.07515e-13		
1.93366e+06		-8.33830e+02		2.50651e+01		5.41473e-03		7.57312e+02		4.06863e+00		1.29786e-01		-6.11738e-13		
1.94865e+06		-8.33606e+02		2.49173e+01		5.35862e-03		7.52801e+02		4.06873e+00		1.30448e-01		-4.16167e-13		
1.96364e+06		-8.33263e+02		2.46458e+01		5.26787e-03		7.44513e+02		4.06882e+00		1.31558e-01		-2.26296e-13		
1.97863e+06		-8.32930e+02		2.43816e+01		5.22025e-03		7.36449e+02		4.06891e+00		1.32994e-01		-4.71650e-14		
1.99362e+06		-8.32703e+02		2.42160e+01		5.22910e-03		7.31393e+02		4.06900e+00		1.34617e-01		1.16772e-13		
2.00861e+06		-8.32604e+02		2.41594e+01		5.31532e-03		7.29665e+02		4.06910e+00		1.36305e-01		2.61740e-13		
2.02360e+06		-8.32599e+02		2.41663e+01		5.46824e-03		7.29874e+02		4.06919e+00		1.37954e-01		3.84739e-13		
2.03859e+06		-8.32645e+02		2.41838e+01		5.65240e-03		7.30411e+02		4.06929e+00		1.39476e-01		4.83650e-13		
2.05358e+06		-8.32671e+02		2.41547e+01		5.99995e-03		7.29520e+02		4.06940e+00		1.40800e-01		5.57342e-13		
2.06857e+06		-8.32573e+02		2.40028e+01		6.47936e-03		7.24884e+02		4.06951e+00		1.41858e-01		6.05771e-13		
2.08356e+06		-8.32284e+02		2.36779e+01		6.96271e-03		7.14968e+02		4.06963e+00		1.42567e-01		6.30036e-13		
2.09855e+06		-8.31864e+02		2.32333e+01		7.37143e-03		7.01396e+02		4.06976e+00		1.42810e-01		6.32353e-13		
