365000.000000	-813.695814	109.227535	26.168895	-0.000694	791.005146	4.106984	
370000.000000	-815.149922	104.703701	26.241719	-0.000795	793.228127	4.105663	
375000.000000	-816.700637	99.881418	26.298451	-0.000874	794.959909	4.104183	
380000.000000	-818.305385	94.856646	26.337341	-0.000935	796.147024	4.102580	
385000.000000	-819.914695	89.782588	26.356713	-0.000971	796.738374	4.100893	
390000.000000	-821.490489	84.812814	26.355981	-0.000980	796.716030	4.099164	
395000.000000	-822.992110	80.091156	26.335622	-0.000963	796.094559	4.097444	
400000.000000	-824.391759	75.724084	26.297013	-0.000925	794.915998	4.095776	
405000.000000	-825.664568	71.788846	26.242103	-0.000868	793.239869	4.094191	
410000.000000	-826.796798	68.314558	26.173727	-0.000795	791.152661	4.092721	
415000.000000	-827.777296	65.325551	26.095172	-0.000706	788.754732	4.091396	
420000.000000	-828.601334	62.873024	26.009987	-0.000602	786.154427	4.090243	
425000.000000	-829.270837	60.913723	25.921704	-0.000494	783.459563	4.089277	
430000.000000	-829.797263	59.378874	25.833570	-0.000388	780.769243	4.088500	
435000.000000	-830.192871	58.225661	25.748805	-0.000287	778.181770	4.087906	
440000.000000	-830.468873	57.408370	25.670201	-0.000191	775.782334	4.087486	
445000.000000	-830.643293	56.882879	25.599447	-0.000102	773.622566	4.087229	
450000.000000	-830.726279	56.615659	25.537985	-0.000024	771.746391	4.087119	
455000.000000	-830.735465	56.558250	25.486598	0.000045	770.177792	4.087138	
460000.000000	-830.686482	56.682839	25.445921	0.000105	768.936127	4.087270	
465000.000000	-830.588662	56.990281	25.416382	0.000158	768.034436	4.087502	
470000.000000	-830.458379	57.443214	25.398253	0.000201	767.481032	4.087819	
475000.000000	-830.310169	57.990941	25.391203	0.000231	767.265846	4.088201	
480000.000000	-830.155994	58.628798	25.394582	0.000247	767.368976	4.088622	
485000.000000	-830.006265	59.303704	25.407593	0.000252	767.766148	4.089061	
490000.000000	-829.871707	59.962371	25.429359	0.000244	768.430570	4.089499	
495000.000000	-829.759734	60.542930	25.458898	0.000223	769.332250	4.089911	
500000.000000	-829.677204	61.024168	25.495256	0.000191	770.442081	4.090276	
505000.000000	-829.628376	61.352988	25.537279	0.000143	771.724855	4.090569	
510000.000000	-829.620870	61.508464	25.583645	0.000082	773.140188	4.090768	
515000.000000	-829.653835	61.480753	25.632708	0.000014	774.637851	4.090851	
520000.000000	-829.726769	61.289661	25.682669	-0.000052	776.162939	4.090815	
525000.000000	-829.835495	60.946810	25.731520	-0.000116	777.654129	4.090664	
530000.000000	-829.974292	60.465749	25.777040	-0.000181	779.043646	4.090401	
535000.000000	-830.139220	59.833832	25.817402	-0.000248	780.275699	4.090021	
540000.000000	-830.323862	59.072679	25.851468	-0.000311	781.315592	4.089527	
545000.000000	-830.523236	58.220105	25.878544	-0.000362	782.142082	4.088930	
550000.000000	-830.729400	57.303133	25.897748	-0.000402	782.728302	4.088253	
555000.000000	-830.934533	56.397915	25.908393	-0.000424	783.053231	4.087523	
560000.000000	-831.129632	55.500586	25.910546	-0.000435	783.118960	4.086765	
565000.000000	-831.311737	54.624713	25.905021	-0.000439	782.950318	4.085995	
570000.000000	-831.474430	53.808300	25.892722	-0.000435	782.574867	4.085223	
575000.000000	-831.617283	53.049798	25.874570	-0.000425	782.020788	4.084464	
580000.000000	-831.738380	52.380670	25.851801	-0.000403	781.325762	4.083734	
585000.000000	-831.835701	51.809377	25.825542	-0.000373	780.524200	4.083050	
590000.000000	-831.907516	51.341977	25.796591	-0.000339	779.640450	4.082421	
595000.000000	-831.954069	51.017312	25.765653	-0.000296	778.696053	4.081862	
600000.000000	-831.972933	50.838618	25.733670	-0.000254	777.719772	4.081379	
605000.000000	-831.965585	50.789601	25.701225	-0.000215	776.729358	4.080965	
610000.000000	-831.933211	50.876754	25.668616	-0.000176	775.733956	4.080621	
615000.000000	-831.874706	51.094046	25.635981	-0.000134	774.737780	4.080347	
620000.000000	-831.790231	51.427472	25.603269	-0.000089	773.739234	4.080149	
625000.000000	-831.676589	51.852970	25.570409	-0.000046	772.736145	4.080031	
630000.000000	-831.536885	52.368915	25.537295	-0.000005	771.725351	4.079986	
635000.000000	-831.369797	52.973586	25.504131	0.000033	770.713015	4.080009	
640000.000000	-831.175354	53.680430	25.471482	0.000073	769.716389	4.080101	
645000.000000	-830.955315	54.481096	25.440075	0.000110	768.757683	4.080262	
650000.000000	-830.711482	55.330371	25.410455	0.000139	767.853521	4.080480	
655000.000000	-830.449707	56.181410	25.382700	0.000163	767.006279	4.080746	
660000.000000	-830.173059	57.027151	25.357173	0.000184	766.227068	4.081050	
665000.000000	-829.883501	57.874878	25.334637	0.000202	765.539128	4.081388	
670000.000000	-829.586551	58.747126	25.315939	0.000220	764.968384	4.081757	
675000.000000	-829.283253	59.655919	25.301797	0.000243	764.536695	4.082163	
680000.000000	-828.976763	60.580034	25.292685	0.000268	764.258547	4.082612	
685000.000000	-828.668874	61.470916	25.288607	0.000287	764.134067	4.083101	
690000.000000	-828.368482	62.313206	25.289361	0.000302	764.157063	4.083617	
695000.000000	-828.080182	63.096631	25.295076	0.000309	764.331510	4.084154	
700000.000000	-827.812906	63.786150	25.305869	0.000309	764.660989	4.084698	
705000.000000	-827.574465	64.391601	25.321852	0.000302	765.148883	4.085235	
710000.000000	-827.372132	64.910547	25.343086	0.000288	765.797049	4.085754	
715000.000000	-827.213989	65.354217	25.369100	0.000268	766.591123	4.086242	
720000.000000	-827.103416	65.718416	25.399115	0.000249	767.507364	4.086696	
725000.000000	-827.043647	65.994948	25.432005	0.000224	768.511315	4.087112	
730000.000000	-827.031976	66.165677	25.466631	0.000197	769.568289	4.087482	
735000.000000	-827.065311	66.218423	25.501312	0.000165	770.626960	4.087800	
740000.000000	-827.139229	66.154949	25.534257	0.000133	771.632621	4.088061	
745000.000000	-827.249937	65.984687	25.564067	0.000104	772.542577	4.088268	
750000.000000	-827.386897	65.729115	25.589720	0.000079	773.325635	4.088427	
755000.000000	-827.541985	65.377724	25.610799	0.000056	773.969068	4.088543	
760000.000000	-827.709541	64.959264	25.627244	0.000041	774.471055	4.088626	
765000.000000	-827.879579	64.485263	25.639306	0.000028	774.839266	4.088685	
770000.000000	-828.046350	63.983694	25.647385	0.000017	775.085878	4.088724	
775000.000000	-828.206005	63.486768	25.652045	0.000000	775.228119	4.088738	
780000.000000	-828.353201	63.025830	25.654138	-0.000018	775.292027	4.088721	
785000.000000	-828.489674	62.621348	25.654639	-0.000031	775.307299	4.088675	
790000.000000	-828.607224	62.307811	25.654039	-0.000034	775.289007	4.088614	
795000.000000	-828.703296	62.109892	25.652036	-0.000024	775.227859	4.088561	
800000.000000	-828.776442	61.987288	25.648497	-0.000017	775.119824	4.088525	
805000.000000	-828.827807	61.910576	25.643514	-0.000015	774.967716	4.088497	
810000.000000	-828.858906	61.886496	25.637594	-0.000015	774.787008	4.088470	
815000.000000	-828.873981	61.932430	25.631331	-0.000009	774.595827	4.088447	
820000.000000	-828.871109	62.055937	25.625508	-0.000001	774.418062	4.088438	
825000.000000	-828.857092	62.233387	25.620604	0.000005	774.268391	4.088441	
830000.000000	-828.833156	62.423973	25.616747	0.000010	774.150635	4.088454	
835000.000000	-828.802468	62.629322	25.613908	0.000012	774.063993	4.088472	
840000.000000	-828.768930	62.839113	25.612026	0.000014	774.006545	4.088493	
845000.000000	-828.732259	63.029488	25.610686	0.000013	773.965631	4.088516	
850000.000000	-828.695475	63.185411	25.609508	0.000011	773.929670	4.088537	
855000.000000	-828.659090	63.270952	25.608082	-0.000003	773.886149	4.088544	
860000.000000	-828.624701	63.271615	25.606201	-0.000023	773.828720	4.088521	
865000.000000	-828.593582	63.194764	25.603668	-0.000048	773.751395	4.088457	
870000.000000	-828.560281	63.115332	25.599874	-0.000068	773.635593	4.088351	
875000.000000	-828.519746	63.066981	25.594299	-0.000084	773.465407	4.088215	
880000.000000	-828.465311	63.083449	25.586468	-0.000093	773.226376	4.088057	
885000.000000	-828.390027	63.163159	25.575747	-0.000100	772.899096	4.087885	
890000.000000	-828.287635	63.317325	25.561840	-0.000104	772.474585	4.087703	
895000.000000	-828.152447	63.560551	25.545186	-0.000098	771.966219	4.087522	
900000.000000	-827.977897	63.897366	25.527100	-0.000081	771.414125	4.087362	
905000.000000	-827.762295	64.313830	25.509115	-0.000053	770.865154	4.087241	
910000.000000	-827.505861	64.829573	25.492571	-0.000017	770.360140	4.087177	
915000.000000	-827.210864	65.468122	25.478603	0.000022	769.933742	4.087180	
920000.000000	-826.885629	66.199861	25.468113	0.000057	769.613541	4.087249	
925000.000000	-826.536845	67.001754	25.461921	0.000087	769.424539	4.087376	
930000.000000	-826.175733	67.839522	25.460787	0.000111	769.389907	4.087551	
935000.000000	-825.815154	68.690214	25.465163	0.000133	769.523500	4.087766	
940000.000000	-825.467682	69.512149	25.474991	0.000147	769.823490	4.088012	
945000.000000	-825.150339	70.270744	25.490226	0.000148	770.288556	4.088273	
950000.000000	-824.883782	70.902944	25.510875	0.000136	770.918851	4.088525	
955000.000000	-824.684486	71.356447	25.536544	0.000113	771.702431	4.088744	
960000.000000	-824.565424	71.601105	25.566477	0.000081	772.616130	4.088916	
965000.000000	-824.534750	71.651807	25.598781	0.000054	773.602215	4.089032	
970000.000000	-824.586737	71.562406	25.631117	0.000035	774.589301	4.089109	
975000.000000	-824.715442	71.340457	25.660990	0.000018	775.501175	4.089154	
980000.000000	-824.912853	71.003593	25.686002	-0.000001	776.264663	4.089167	
985000.000000	-825.164151	70.559699	25.704634	-0.000021	776.833437	4.089147	
990000.000000	-825.458834	69.999084	25.716695	-0.000044	777.201585	4.089090	
995000.000000	-825.789971	69.321332	25.722748	-0.000067	777.386353	4.088990	
1000000.000000	-826.142066	68.584348	25.724115	-0.000086	777.428082	4.088854	
1005000.000000	-826.507535	67.813249	25.722344	-0.000102	777.374027	4.088687	
1010000.000000	-826.878443	67.054160	25.718915	-0.000113	777.269345	4.088495	
1015000.000000	-827.253400	66.298742	25.715582	-0.000121	777.167602	4.088288	
1020000.000000	-827.629826	65.528058	25.714155	-0.000126	777.124067	4.088068	
1025000.000000	-828.005259	64.731706	25.715951	-0.000128	777.178884	4.087843	
1030000.000000	-828.382292	63.913513	25.721142	-0.000129	777.337337	4.087615	
1035000.000000	-828.758189	63.056924	25.728956	-0.000129	777.575869	4.087386	
1040000.000000	-829.135723	62.188354	25.738620	-0.000128	777.870858	4.087158	
1045000.000000	-829.513906	61.302243	25.748822	-0.000128	778.182289	4.086932	
1050000.000000	-829.889447	60.404514	25.758169	-0.000133	778.467604	4.086702	
1055000.000000	-830.263516	59.513811	25.764981	-0.000139	778.675532	4.086461	
1060000.000000	-830.629747	58.629574	25.767593	-0.000144	778.755260	4.086210	
1065000.000000	-830.982722	57.771245	25.764436	-0.000148	778.658891	4.085952	
1070000.000000	-831.315677	56.950334	25.754236	-0.000153	778.347545	4.085687	
1075000.000000	-831.618615	56.169308	25.736415	-0.000158	777.803537	4.085412	
1080000.000000	-831.886566	55.419805	25.711230	-0.000162	777.034756	4.085129	
1085000.000000	-832.112468	54.713423	25.679436	-0.000160	776.064262	4.084843	
1090000.000000	-832.285528	54.075030	25.642258	-0.000149	774.929389	4.084568	
1095000.000000	-832.397894	53.534336	25.601101	-0.000128	773.673043	4.084322	
1100000.000000	-832.447611	53.140884	25.557838	-0.000097	772.352435	4.084122	
1105000.000000	-832.429637	52.899536	25.514508	-0.000059	771.029770	4.083984	
1110000.000000	-832.350419	52.851994	25.472878	-0.000012	769.759004	4.083920	
1115000.000000	-832.208750	53.013435	25.434573	0.000041	768.589719	4.083944	
1120000.000000	-832.012374	53.379626	25.400772	0.000097	767.557917	4.084065	
1125000.000000	-831.766311	53.944339	25.372249	0.000152	766.687247	4.084283	
1130000.000000	-831.476510	54.687452	25.349516	0.000202	765.993320	4.084596	
1135000.000000	-831.151234	55.576888	25.332891	0.000246	765.485826	4.084989	
1140000.000000	-830.799323	56.616622	25.322550	0.000284	765.170167	4.085456	
