0.00000e+00		4.14407e+02		7.79065e+02		5.69544e-01		2.37714e+04		4.05781e+00		3.31074e+02		1.00239e-10		
1.49896e+04		-1.93865e+02		1.40663e+03		5.39606e-01		4.29282e+04		4.06721e+00		3.31199e+02		8.89769e-11		
2.99792e+04		-2.21163e+02		1.45782e+03		5.00930e-01		4.44907e+04		4.07597e+00		3.31310e+02		7.92179e-11		
4.49689e+04		-1.53364e+02		1.39159e+03		4.95790e-01		4.24691e+04		4.08465e+00		3.31402e+02		6.86393e-11		
5.99585e+04		-1.08369e+02		1.33660e+03		5.00835e-01		4.07902e+04		4.09345e+00		3.31474e+02		5.72465e-11		
7.49481e+04		-6.90697e+01		1.30309e+03		4.97716e-01		3.97676e+04		4.10220e+00		3.31527e+02		4.55081e-11		
8.99377e+04		-7.42336e+01		1.30700e+03		4.88355e-01		3.98867e+04		4.11081e+00		3.31565e+02		3.39893e-11		
1.04927e+05		-5.28715e+01		1.28956e+03		4.82172e-01		3.93545e+04		4.11933e+00		3.31593e+02		2.32165e-11		
1.19917e+05		3.22143e+01		1.23060e+03		4.69040e-01		3.75547e+04		4.12764e+00		3.31621e+02		1.36136e-11		
1.34907e+05		-5.54836e-01		1.24782e+03		4.62967e-01		3.80802e+04		4.13585e+00		3.31658e+02		5.47308e-12		
1.49896e+05		-6.86516e+01		1.29805e+03		4.55370e-01		3.96137e+04		4.14395e+00		3.31711e+02		-1.04938e-12		
1.64886e+05		-5.22276e+01		1.28235e+03		4.38571e-01		3.91344e+04		4.15176e+00		3.31788e+02		-5.92453e-12		
1.79875e+05		1.89372e+00		1.23332e+03		4.20157e-01		3.76377e+04		4.15926e+00		3.31887e+02		-9.22955e-12		
1.94865e+05		-1.98409e+01		1.23429e+03		4.12485e-01		3.76672e+04		4.16663e+00		3.32007e+02		-1.11243e-11		
2.09855e+05		-6.69999e+01		1.25723e+03		4.06925e-01		3.83676e+04		4.17392e+00		3.32139e+02		-1.18267e-11		
2.24844e+05		-5.54803e+01		1.23965e+03		4.03814e-01		3.78308e+04		4.18117e+00		3.32274e+02		-1.15878e-11		
2.39834e+05		1.64962e+01		1.19350e+03		4.03124e-01		3.64223e+04		4.18842e+00		3.32399e+02		-1.06687e-11		
2.54824e+05		5.60089e+01		1.17787e+03		3.99697e-01		3.59449e+04		4.19562e+00		3.32505e+02		-9.32174e-12		
2.69813e+05		6.81145e+01		1.18344e+03		3.89273e-01		3.61150e+04		4.20264e+00		3.32583e+02		-7.77426e-12		
2.84803e+05		8.59362e+01		1.16467e+03		3.75576e-01		3.55420e+04		4.20942e+00		3.32627e+02		-6.21703e-12		
2.99792e+05		1.35254e+02		1.12373e+03		3.65956e-01		3.42925e+04		4.21605e+00		3.32635e+02		-4.79670e-12		
3.14782e+05		1.34314e+02		1.11758e+03		3.66112e-01		3.41048e+04		4.22269e+00		3.32610e+02		-3.61288e-12		
3.29772e+05		1.17333e+02		1.11362e+03		3.61165e-01		3.39838e+04		4.22924e+00		3.32557e+02		-2.71951e-12		
3.44761e+05		1.57918e+02		1.08846e+03		3.51333e-01		3.32158e+04		4.23563e+00		3.32484e+02		-2.12999e-12		
3.59751e+05		1.92120e+02		1.09614e+03		3.45366e-01		3.34503e+04		4.24193e+00		3.32403e+02		-1.82496e-12		
3.74741e+05		1.92167e+02		1.12822e+03		3.44351e-01		3.44294e+04		4.24821e+00		3.32323e+02		-1.76098e-12		
3.89730e+05		2.52835e+02		1.11945e+03		3.41601e-01		3.41619e+04		4.25445e+00		3.32254e+02		-1.87964e-12		
4.04720e+05		3.75096e+02		1.08408e+03		3.39364e-01		3.30822e+04		4.26066e+00		3.32202e+02		-2.11610e-12		
4.19709e+05		4.39962e+02		1.06729e+03		3.36271e-01		3.25695e+04		4.26682e+00		3.32171e+02		-2.40651e-12		
4.34699e+05		4.00609e+02		1.06395e+03		3.29488e-01		3.24676e+04		4.27287e+00		3.32161e+02		-2.69395e-12		
4.49689e+05		3.76925e+02		1.03850e+03		3.17487e-01		3.16909e+04		4.27870e+00		3.32170e+02		-2.93241e-12		
4.64678e+05		3.79189e+02		1.01028e+03		3.11735e-01		3.08294e+04		4.28444e+00		3.32195e+02		-3.08915e-12		
4.79668e+05		3.21610e+02		1.00985e+03		3.10634e-01		3.08162e+04		4.29016e+00		3.32232e+02		-3.14548e-12		
4.94658e+05		2.79372e+02		1.00795e+03		3.03348e-01		3.07581e+04		4.29576e+00		3.32277e+02		-3.09610e-12		
5.09647e+05		3.01828e+02		1.00125e+03		2.94839e-01		3.05536e+04		4.30121e+00		3.32324e+02		-2.94723e-12		
5.24637e+05		3.55961e+02		1.00770e+03		2.91518e-01		3.07506e+04		4.30660e+00		3.32370e+02		-2.71369e-12		
5.39626e+05		4.77884e+02		1.00010e+03		2.83865e-01		3.05186e+04		4.31186e+00		3.32413e+02		-2.41574e-12		
