0.00000e+00		-8.29047e+02		5.93659e+01		1.49884e+01		
1.10000e-02		-8.49954e+02		-1.57664e+00		3.46667e+01		
2.20000e-02		-8.50536e+02		5.26601e-01		3.58720e+01		
3.30000e-02		-8.38001e+02		4.05025e+01		2.44897e+01		
4.40000e-02		-8.30674e+02		6.23717e+01		1.75693e+01		
5.50000e-02		-8.34808e+02		4.75608e+01		2.08180e+01		
6.60000e-02		-8.38462e+02		3.23289e+01		2.42326e+01		
7.70000e-02		-8.36380e+02		3.73215e+01		2.23934e+01		
8.80000e-02		-8.32490e+02		5.01081e+01		1.88637e+01		
9.90000e-02		-8.32707e+02		4.97120e+01		1.91306e+01		
1.10000e-01		-8.37706e+02		3.33698e+01		2.37972e+01		
1.21000e-01		-8.41797e+02		2.17637e+01		2.75415e+01		
1.32000e-01		-8.39413e+02		2.94665e+01		2.53145e+01		
1.43000e-01		-8.33313e+02		4.88238e+01		1.97842e+01		
1.54000e-01		-8.32125e+02		5.31963e+01		1.86710e+01		
1.65000e-01		-8.36862e+02		3.79150e+01		2.28676e+01		
1.76000e-01		-8.39815e+02		2.69831e+01		2.56919e+01		
1.87000e-01		-8.38316e+02		3.03193e+01		2.43931e+01		
1.98000e-01		-8.35375e+02		3.78348e+01		2.16678e+01		
2.09000e-01		-8.34559e+02		3.97633e+01		2.08584e+01		
2.20000e-01		-8.36083e+02		3.52742e+01		2.22159e+01		
2.31000e-01		-8.37091e+02		3.37382e+01		2.31422e+01		
2.42000e-01		-8.36326e+02		3.89478e+01		2.25768e+01		
2.53000e-01		-8.36421e+02		4.04896e+01		2.26885e+01		
2.64000e-01		-8.37498e+02		3.66712e+01		2.36052e+01		
2.75000e-01		-8.37287e+02		3.39608e+01		2.34724e+01		
2.86000e-01		-8.36376e+02		3.43431e+01		2.25943e+01		
2.97000e-01		-8.35538e+02		3.74889e+01		2.18001e+01		
3.08000e-01		-8.35549e+02		3.88420e+01		2.18244e+01		
3.19000e-01		-8.36590e+02		3.63686e+01		2.28399e+01		
3.30000e-01		-8.37732e+02		3.24172e+01		2.38442e+01		
3.41000e-01		-8.37055e+02		3.33391e+01		2.32149e+01		
3.52000e-01		-8.35187e+02		4.04242e+01		2.15057e+01		
3.63000e-01		-8.34469e+02		4.43746e+01		2.08116e+01		
3.74000e-01		-8.35236e+02		4.19161e+01		2.14808e+01		
3.85000e-01		-8.36313e+02		3.84635e+01		2.26286e+01		
3.96000e-01		-8.38096e+02		3.30363e+01		2.43276e+01		
4.07000e-01		-8.39205e+02		2.94311e+01		2.52601e+01		
4.18000e-01		-8.37371e+02		3.40525e+01		2.35222e+01		
4.29000e-01		-8.34073e+02		4.23917e+01		2.04715e+01		
4.40000e-01		-8.33090e+02		4.52829e+01		1.95275e+01		
4.51000e-01		-8.35172e+02		3.88020e+01		2.14214e+01		
4.62000e-01		-8.37444e+02		3.31536e+01		2.35537e+01		
4.73000e-01		-8.37620e+02		3.38528e+01		2.37724e+01		
4.84000e-01		-8.36268e+02		3.91124e+01		2.25850e+01		
4.95000e-01		-8.35801e+02		3.99178e+01		2.21599e+01		
5.06000e-01		-8.36873e+02		3.60807e+01		2.30837e+01		
5.17000e-01		-8.37311e+02		3.44128e+01		2.34721e+01		
5.28000e-01		-8.36361e+02		3.65503e+01		2.26558e+01		
5.39000e-01		-8.35851e+02		3.68411e+01		2.21964e+01		
5.50000e-01		-8.36641e+02		3.41859e+01		2.28733e+01		
5.61000e-01		-8.37136e+02		3.37400e+01		2.32761e+01		
5.72000e-01		-8.36216e+02		3.61680e+01		2.24779e+01		
5.83000e-01		-8.35572e+02		3.80635e+01		2.19038e+01		
5.94000e-01		-8.36079e+02		3.71512e+01		2.22948e+01		
6.05000e-01		-8.36524e+02		3.53338e+01		2.27767e+01		
6.16000e-01		-8.37089e+02		3.39945e+01		2.33020e+01		
6.27000e-01		-8.37164e+02		3.39132e+01		2.34045e+01		
6.38000e-01		-8.36816e+02		3.32216e+01		2.30929e+01		
6.49000e-01		-8.36621e+02		3.33089e+01		2.28862e+01		
6.60000e-01		-8.36317e+02		3.62490e+01		2.25428e+01		
6.71000e-01		-8.35242e+02		4.31431e+01		2.14918e+01		
6.82000e-01		-8.33940e+02		4.83288e+01		2.03641e+01		
6.93000e-01		-8.34893e+02		4.37814e+01		2.13057e+01		
7.04000e-01		-8.37755e+02		3.22297e+01		2.39449e+01		
7.15000e-01		-8.39221e+02		2.51402e+01		2.53231e+01		
7.26000e-01		-8.37769e+02		2.92563e+01		2.39539e+01		
7.37000e-01		-8.34889e+02		3.77547e+01		2.12579e+01		
7.48000e-01		-8.33630e+02		4.24529e+01		2.00676e+01		
7.59000e-01		-8.35005e+02		3.95675e+01		2.13139e+01		
7.70000e-01		-8.37064e+02		3.34084e+01		2.32829e+01		
7.81000e-01		-8.38047e+02		2.99642e+01		2.42173e+01		
7.92000e-01		-8.37257e+02		3.30386e+01		2.35053e+01		
8.03000e-01		-8.36061e+02		3.70134e+01		2.24050e+01		
8.14000e-01		-8.35937e+02		3.76612e+01		2.22436e+01		
8.25000e-01		-8.36467e+02		3.52919e+01		2.27198e+01		
8.36000e-01		-8.36986e+02		3.36566e+01		2.32145e+01		
8.47000e-01		-8.36900e+02		3.46213e+01		2.31099e+01		
8.58000e-01		-8.36150e+02		3.60252e+01		2.24943e+01		
8.69000e-01		-8.36405e+02		3.42444e+01		2.27028e+01		
8.80000e-01		-8.37179e+02		3.18641e+01		2.34307e+01		
8.91000e-01		-8.37479e+02		3.19037e+01		2.36510e+01		
9.02000e-01		-8.36179e+02		3.80599e+01		2.23890e+01		
9.13000e-01		-8.34168e+02		4.32688e+01		2.06369e+01		
9.24000e-01		-8.34718e+02		3.94060e+01		2.10969e+01		
9.35000e-01		-8.36659e+02		3.19566e+01		2.28324e+01		
9.46000e-01		-8.36901e+02		3.16811e+01		2.30657e+01		
9.57000e-01		-8.35443e+02		3.84887e+01		2.18044e+01		
9.68000e-01		-8.35531e+02		3.89288e+01		2.19572e+01		
9.79000e-01		-8.37963e+02		3.28811e+01		2.40151e+01		
9.90000e-01		-8.37937e+02		3.40591e+01		2.39806e+01		
