255000.000000	0.125816	-0.250196	-0.100546	8.348495	2.103436	10.171236	14.146809	6.071548	-0.118136	
260000.000000	0.130751	-0.258403	-0.093924	8.357342	2.119691	10.178296	14.149825	6.065558	-0.120979	
265000.000000	0.135035	-0.266192	-0.086811	8.365569	2.136028	10.185555	14.153454	6.060197	-0.123557	
270000.000000	0.138686	-0.273566	-0.079271	8.373113	2.152374	10.193000	14.157683	6.055529	-0.125906	
275000.000000	0.141724	-0.280526	-0.071373	8.379898	2.168648	10.200593	14.162469	6.051606	-0.128056	
280000.000000	0.144164	-0.287072	-0.063185	8.385865	2.184764	10.208303	14.167781	6.048476	-0.130027	
285000.000000	0.146027	-0.293202	-0.054778	8.390954	2.200634	10.216086	14.173571	6.046178	-0.131828	
290000.000000	0.147330	-0.298909	-0.046224	8.395119	2.216164	10.223899	14.179789	6.044742	-0.133463	
295000.000000	0.148090	-0.304188	-0.037594	8.398305	2.231259	10.231670	14.186351	6.044177	-0.134924	
300000.000000	0.148326	-0.309029	-0.028961	8.400468	2.245820	10.239329	14.193169	6.044479	-0.136199	
305000.000000	0.148054	-0.313422	-0.020397	8.401580	2.259752	10.246799	14.200149	6.045633	-0.137267	
310000.000000	0.147292	-0.317357	-0.011973	8.401611	2.272960	10.253989	14.207173	6.047602	-0.138105	
315000.000000	0.146059	-0.320821	-0.003759	8.400542	2.285353	10.260799	14.214109	6.050335	-0.138688	
320000.000000	0.144374	-0.323801	0.004174	8.398361	2.296846	10.267121	14.220809	6.053759	-0.138992	
325000.000000	0.142258	-0.326285	0.011761	8.395082	2.307363	10.272859	14.227139	6.057799	-0.138995	
330000.000000	0.139732	-0.328263	0.018936	8.390734	2.316832	10.277917	14.232955	6.062367	-0.138676	
335000.000000	0.136822	-0.329723	0.025634	8.385371	2.325195	10.282221	14.238136	6.067374	-0.138016	
340000.000000	0.133555	-0.330658	0.031796	8.379056	2.332394	10.285688	14.242546	6.072718	-0.136997	
345000.000000	0.129957	-0.331059	0.037361	8.371871	2.338385	10.288258	14.246070	6.078299	-0.135609	
350000.000000	0.126058	-0.330919	0.042277	8.363913	2.343133	10.289881	14.248602	6.084018	-0.133844	
355000.000000	0.121886	-0.330235	0.046493	8.355305	2.346620	10.290545	14.250084	6.089795	-0.131704	
360000.000000	0.117471	-0.329003	0.049965	8.346185	2.348842	10.290257	14.250481	6.095557	-0.129198	
365000.000000	0.112840	-0.327222	0.052660	8.336704	2.349810	10.289056	14.249797	6.101245	-0.126344	
370000.000000	0.108020	-0.324895	0.054550	8.327026	2.349554	10.287009	14.248073	6.106819	-0.123167	
375000.000000	0.103035	-0.322024	0.055621	8.317324	2.348117	10.284215	14.245391	6.112255	-0.119698	
