1.49270e-01		-nan		
1.50104e-01		-nan		
1.50938e-01		-nan		
1.51772e-01		-nan		
1.52606e-01		-nan		
1.53439e-01		-nan		
1.54273e-01		-nan		
1.55107e-01		-nan		
1.55941e-01		-nan		
1.56775e-01		-nan		
1.57609e-01		-nan		
1.58443e-01		-nan		
1.59277e-01		-nan		
1.60111e-01		-nan		
1.60945e-01		-nan		
1.61779e-01		-nan		
1.62612e-01		-nan		
1.63446e-01		-nan		
1.64280e-01		-nan		
1.65114e-01		-nan		
1.65948e-01		-nan		
1.66782e-01		-nan		
1.67616e-01		-nan		
1.68450e-01		-nan		
1.69284e-01		-nan		
1.70118e-01		-nan		
1.70952e-01		-nan		
1.71786e-01		-nan		
1.72619e-01		-nan		
1.73453e-01		-nan		
1.74287e-01		-nan		
1.75121e-01		-nan		
1.75955e-01		-nan		
1.76789e-01		-nan		
1.77623e-01		-nan		
1.78457e-01		-nan		
1.79291e-01		-nan		
1.80125e-01		-nan		
1.80959e-01		-nan		
1.81792e-01		-nan		
1.82626e-01		-nan		
1.83460e-01		-nan		
1.84294e-01		-nan		
1.85128e-01		-nan		
1.85962e-01		-nan		
1.86796e-01		-nan		
1.87630e-01		-nan		
1.88464e-01		-nan		
1.89298e-01		-nan		
1.90132e-01		-nan		
1.90965e-01		-nan		
1.91799e-01		-nan		
1.92633e-01		-nan		
1.93467e-01		-nan		
1.94301e-01		-nan		
1.95135e-01		-nan		
1.95969e-01		-nan		
1.96803e-01		-nan		
1.97637e-01		-nan		
1.98471e-01		-nan		
1.99305e-01		-nan		
2.00138e-01		-nan		
2.00972e-01		-nan		
2.01806e-01		-nan		
2.02640e-01		-nan		
2.03474e-01		-nan		
2.04308e-01		-nan		
2.05142e-01		-nan		
2.05976e-01		-nan		
2.06810e-01		-nan		
2.07644e-01		-nan		
2.08478e-01		-nan		
2.09311e-01		-nan		
2.10145e-01		-nan		
2.10979e-01		-nan		
2.11813e-01		-nan		
2.12647e-01		-nan		
2.13481e-01		-nan		
2.14315e-01		-nan		
2.15149e-01		-nan		
2.15983e-01		-nan		
2.16817e-01		-nan		
2.17651e-01		-nan		
2.18484e-01		-nan		
2.19318e-01		-nan		
2.20152e-01		-nan		
2.20986e-01		-nan		
2.21820e-01		-nan		
2.22654e-01		-nan		
2.23488e-01		-nan		
2.24322e-01		-nan		
2.25156e-01		-nan		
2.25990e-01		-nan		
2.26824e-01		-nan		
2.27657e-01		-nan		
2.28491e-01		-nan		
2.29325e-01		-nan		
2.30159e-01		-nan		
2.30993e-01		-nan		
2.31827e-01		-nan		
2.32661e-01		-nan		
2.33495e-01		-nan		
2.34329e-01		-nan		
2.35163e-01		-nan		
2.35997e-01		-nan		
2.36831e-01		-nan		
2.37664e-01		-nan		
2.38498e-01		-nan		
2.39332e-01		-nan		
2.40166e-01		-nan		
2.41000e-01		-nan		
2.41834e-01		-nan		
2.42668e-01		-nan		
2.43502e-01		-nan		
2.44336e-01		-nan		
2.45170e-01		-nan		
2.46004e-01		-nan		
2.46837e-01		-nan		
2.47671e-01		-nan		
2.48505e-01		-nan		
2.49339e-01		-nan		
2.50173e-01		-nan		
2.51007e-01		-nan		
2.51841e-01		-nan		
2.52675e-01		-nan		
2.53509e-01		-nan		
2.54343e-01		-nan		
2.55177e-01		-nan		
2.56010e-01		-nan		
2.56844e-01		-nan		
2.57678e-01		-nan		
2.58512e-01		-nan		
2.59346e-01		-nan		
2.60180e-01		-nan		
2.61014e-01		-nan		
2.61848e-01		-nan		
2.62682e-01		-nan		
2.63516e-01		-nan		
2.64350e-01		-nan		
2.65183e-01		-nan		
2.66017e-01		-nan		
2.66851e-01		-nan		
2.67685e-01		-nan		
2.68519e-01		-nan		
2.69353e-01		-nan		
2.70187e-01		-nan		
2.71021e-01		-nan		
2.71855e-01		-nan		
2.72689e-01		-nan		
2.73523e-01		-nan		
2.74356e-01		-nan		
2.75190e-01		-nan		
2.76024e-01		-nan		
2.76858e-01		-nan		
2.77692e-01		-nan		
2.78526e-01		-nan		
2.79360e-01		-nan		
2.80194e-01		-nan		
2.81028e-01		-nan		
2.81862e-01		-nan		
2.82696e-01		-nan		
2.83529e-01		-nan		
2.84363e-01		-nan		
2.85197e-01		-nan		
2.86031e-01		-nan		
2.86865e-01		-nan		
2.87699e-01		-nan		
2.88533e-01		-nan		
2.89367e-01		-nan		
2.90201e-01		-nan		
2.91035e-01		-nan		
2.91869e-01		-nan		
2.92702e-01		-nan		
2.93536e-01		-nan		
2.94370e-01		-nan		
2.95204e-01		-nan		
2.96038e-01		-nan		
2.96872e-01		-nan		
2.97706e-01		-nan		
2.98540e-01		-nan		
2.99374e-01		-nan		
3.00208e-01		-nan		
3.01042e-01		-nan		
3.01876e-01		-nan		
3.02709e-01		-nan		
3.03543e-01		-nan		
3.04377e-01		-nan		
3.05211e-01		-nan		
3.06045e-01		-nan		
3.06879e-01		-nan		
3.07713e-01		-nan		
3.08547e-01		-nan		
3.09381e-01		-nan		
3.10215e-01		-nan		
3.11049e-01		-nan		
3.11882e-01		-nan		
3.12716e-01		-nan		
3.13550e-01		-nan		
3.14384e-01		-nan		
3.15218e-01		-nan		
3.16052e-01		-nan		
3.16886e-01		-nan		
3.17720e-01		-nan		
3.18554e-01		-nan		
3.19388e-01		-nan		
3.20222e-01		-nan		
3.21055e-01		-nan		
3.21889e-01		-nan		
3.22723e-01		-nan		
3.23557e-01		-nan		
3.24391e-01		-nan		
3.25225e-01		-nan		
3.26059e-01		-nan		
3.26893e-01		-nan		
3.27727e-01		-nan		
3.28561e-01		-nan		
3.29395e-01		-nan		
3.30228e-01		-nan		
3.31062e-01		-nan		
3.31896e-01		-nan		
3.32730e-01		-nan		
3.33564e-01		-nan		
3.34398e-01		-nan		
3.35232e-01		-nan		
3.36066e-01		-nan		
3.36900e-01		-nan		
3.37734e-01		-nan		
3.38568e-01		-nan		
3.39401e-01		-nan		
3.40235e-01		-nan		
3.41069e-01		-nan		
3.41903e-01		-nan		
3.42737e-01		-nan		
3.43571e-01		-nan		
3.44405e-01		-nan		
3.45239e-01		-nan		
3.46073e-01		-nan		
3.46907e-01		-nan		
3.47741e-01		-nan		
3.48574e-01		-nan		
3.49408e-01		-nan		
3.50242e-01		-nan		
3.51076e-01		-nan		
3.51910e-01		-nan		
3.52744e-01		-nan		
3.53578e-01		-nan		
3.54412e-01		-nan		
3.55246e-01		-nan		
3.56080e-01		-nan		
3.56914e-01		-nan		
3.57747e-01		-nan		
3.58581e-01		-nan		
3.59415e-01		-nan		
3.60249e-01		-nan		
3.61083e-01		-nan		
3.61917e-01		-nan		
3.62751e-01		-nan		
3.63585e-01		-nan		
3.64419e-01		-nan		
3.65253e-01		-nan		
3.66087e-01		-nan		
3.66921e-01		-nan		
3.67754e-01		-nan		
3.68588e-01		-nan		
3.69422e-01		-nan		
3.70256e-01		-nan		
3.71090e-01		-nan		
3.71924e-01		-nan		
3.72758e-01		-nan		
3.73592e-01		-nan		
3.74426e-01		-nan		
3.75260e-01		-nan		
3.76094e-01		-nan		
3.76927e-01		-nan		
3.77761e-01		-nan		
3.78595e-01		-nan		
3.79429e-01		-nan		
3.80263e-01		-nan		
3.81097e-01		-nan		
3.81931e-01		-nan		
3.82765e-01		-nan		
3.83599e-01		-nan		
3.84433e-01		-nan		
3.85267e-01		-nan		
3.86100e-01		-nan		
3.86934e-01		-nan		
3.87768e-01		-nan		
3.88602e-01		-nan		
3.89436e-01		-nan		
3.90270e-01		-nan		
3.91104e-01		-nan		
3.91938e-01		-nan		
3.92772e-01		-nan		
3.93606e-01		-nan		
3.94440e-01		-nan		
3.95273e-01		-nan		
3.96107e-01		-nan		
3.96941e-01		-nan		
3.97775e-01		-nan		
3.98609e-01		-nan		
3.99443e-01		-nan		
4.00277e-01		-nan		
4.01111e-01		-nan		
4.01945e-01		-nan		
4.02779e-01		-nan		
4.03613e-01		-nan		
4.04446e-01		-nan		
4.05280e-01		-nan		
4.06114e-01		-nan		
4.06948e-01		-nan		
4.07782e-01		-nan		
4.08616e-01		-nan		
4.09450e-01		-nan		
4.10284e-01		-nan		
4.11118e-01		-nan		
4.11952e-01		-nan		
4.12786e-01		-nan		
4.13619e-01		-nan		
4.14453e-01		-nan		
4.15287e-01		-nan		
4.16121e-01		-nan		
4.16955e-01		-nan		
4.17789e-01		-nan		
4.18623e-01		-nan		
4.19457e-01		-nan		
4.20291e-01		-nan		
4.21125e-01		-nan		
4.21959e-01		-nan		
4.22792e-01		-nan		
4.23626e-01		-nan		
4.24460e-01		-nan		
4.25294e-01		-nan		
4.26128e-01		-nan		
4.26962e-01		-nan		
4.27796e-01		-nan		
4.28630e-01		-nan		
4.29464e-01		-nan		
4.30298e-01		-nan		
4.31132e-01		-nan		
4.31966e-01		-nan		
4.32799e-01		-nan		
4.33633e-01		-nan		
4.34467e-01		-nan		
4.35301e-01		-nan		
4.36135e-01		-nan		
4.36969e-01		-nan		
4.37803e-01		-nan		
4.38637e-01		-nan		
4.39471e-01		-nan		
4.40305e-01		-nan		
4.41139e-01		-nan		
4.41972e-01		-nan		
4.42806e-01		-nan		
4.43640e-01		-nan		
4.44474e-01		-nan		
4.45308e-01		-nan		
4.46142e-01		-nan		
4.46976e-01		-nan		
4.47810e-01		-nan		
4.48644e-01		-nan		
4.49478e-01		-nan		
4.50312e-01		-nan		
4.51145e-01		-nan		
4.51979e-01		-nan		
4.52813e-01		-nan		
4.53647e-01		-nan		
4.54481e-01		-nan		
4.55315e-01		-nan		
4.56149e-01		-nan		
4.56983e-01		-nan		
4.57817e-01		-nan		
4.58651e-01		-nan		
4.59485e-01		-nan		
4.60318e-01		-nan		
4.61152e-01		-nan		
4.61986e-01		-nan		
4.62820e-01		-nan		
4.63654e-01		-nan		
4.64488e-01		-nan		
4.65322e-01		-nan		
4.66156e-01		-nan		
4.66990e-01		-nan		
4.67824e-01		-nan		
4.68658e-01		-nan		
4.69491e-01		-nan		
4.70325e-01		-nan		
4.71159e-01		-nan		
4.71993e-01		-nan		
4.72827e-01		-nan		
4.73661e-01		-nan		
4.74495e-01		-nan		
4.75329e-01		-nan		
4.76163e-01		-nan		
4.76997e-01		-nan		
4.77831e-01		-nan		
4.78664e-01		-nan		
4.79498e-01		-nan		
4.80332e-01		-nan		
4.81166e-01		-nan		
4.82000e-01		-nan		
4.82834e-01		-nan		
4.83668e-01		-nan		
4.84502e-01		-nan		
4.85336e-01		-nan		
4.86170e-01		-nan		
4.87004e-01		-nan		
4.87837e-01		-nan		
4.88671e-01		-nan		
4.89505e-01		-nan		
4.90339e-01		-nan		
4.91173e-01		-nan		
4.92007e-01		-nan		
4.92841e-01		-nan		
4.93675e-01		-nan		
4.94509e-01		-nan		
4.95343e-01		-nan		
4.96177e-01		-nan		
4.97011e-01		-nan		
4.97844e-01		-nan		
4.98678e-01		-nan		
4.99512e-01		-nan		
5.00346e-01		-nan		
5.01180e-01		-nan		
5.02014e-01		-nan		
5.02848e-01		-nan		
5.03682e-01		-nan		
5.04516e-01		-nan		
5.05350e-01		-nan		
5.06184e-01		-nan		
5.07017e-01		-nan		
5.07851e-01		-nan		
5.08685e-01		-nan		
5.09519e-01		-nan		
5.10353e-01		-nan		
5.11187e-01		-nan		
5.12021e-01		-nan		
5.12855e-01		-nan		
5.13689e-01		-nan		
5.14523e-01		-nan		
5.15357e-01		-nan		
5.16190e-01		-nan		
5.17024e-01		-nan		
5.17858e-01		-nan		
5.18692e-01		-nan		
5.19526e-01		-nan		
5.20360e-01		-nan		
5.21194e-01		-nan		
5.22028e-01		-nan		
5.22862e-01		-nan		
5.23696e-01		-nan		
5.24530e-01		-nan		
5.25363e-01		-nan		
5.26197e-01		-nan		
5.27031e-01		-nan		
5.27865e-01		-nan		
5.28699e-01		-nan		
5.29533e-01		-nan		
5.30367e-01		-nan		
5.31201e-01		-nan		
5.32035e-01		-nan		
5.32869e-01		-nan		
5.33703e-01		-nan		
5.34536e-01		-nan		
5.35370e-01		-nan		
5.36204e-01		-nan		
5.37038e-01		-nan		
5.37872e-01		-nan		
5.38706e-01		-nan		
5.39540e-01		-nan		
5.40374e-01		-nan		
5.41208e-01		-nan		
5.42042e-01		-nan		
5.42876e-01		-nan		
5.43709e-01		-nan		
5.44543e-01		-nan		
5.45377e-01		-nan		
5.46211e-01		-nan		
5.47045e-01		-nan		
5.47879e-01		-nan		
5.48713e-01		-nan		
5.49547e-01		-nan		
5.50381e-01		-nan		
5.51215e-01		-nan		
5.52049e-01		-nan		
5.52882e-01		-nan		
5.53716e-01		-nan		
5.54550e-01		-nan		
5.55384e-01		-nan		
5.56218e-01		-nan		
5.57052e-01		-nan		
5.57886e-01		-nan		
5.58720e-01		-nan		
5.59554e-01		-nan		
5.60388e-01		-nan		
5.61222e-01		-nan		
5.62056e-01		-nan		
5.62889e-01		-nan		
5.63723e-01		-nan		
5.64557e-01		-nan		
5.65391e-01		-nan		
5.66225e-01		-nan		
5.67059e-01		-nan		
5.67893e-01		-nan		
5.68727e-01		-nan		
5.69561e-01		-nan		
5.70395e-01		-nan		
5.71229e-01		-nan		
5.72062e-01		-nan		
5.72896e-01		-nan		
5.73730e-01		-nan		
5.74564e-01		-nan		
5.75398e-01		-nan		
5.76232e-01		-nan		
5.77066e-01		-nan		
5.77900e-01		-nan		
5.78734e-01		-nan		
5.79568e-01		-nan		
5.80402e-01		-nan		
5.81235e-01		-nan		
5.82069e-01		-nan		
5.82903e-01		-nan		
5.83737e-01		-nan		
5.84571e-01		-nan		
5.85405e-01		-nan		
5.86239e-01		-nan		
5.87073e-01		-nan		
5.87907e-01		-nan		
5.88741e-01		-nan		
5.89575e-01		-nan		
5.90408e-01		-nan		
5.91242e-01		-nan		
5.92076e-01		-nan		
5.92910e-01		-nan		
5.93744e-01		-nan		
5.94578e-01		-nan		
5.95412e-01		-nan		
5.96246e-01		-nan		
5.97080e-01		-nan		
5.97914e-01		-nan		
5.98748e-01		-nan		
5.99581e-01		-nan		
6.00415e-01		-nan		
6.01249e-01		-nan		
6.02083e-01		-nan		
6.02917e-01		-nan		
6.03751e-01		-nan		
6.04585e-01		-nan		
6.05419e-01		-nan		
6.06253e-01		-nan		
6.07087e-01		-nan		
6.07921e-01		-nan		
6.08754e-01		-nan		
6.09588e-01		-nan		
6.10422e-01		-nan		
6.11256e-01		-nan		
6.12090e-01		-nan		
6.12924e-01		-nan		
6.13758e-01		-nan		
6.14592e-01		-nan		
6.15426e-01		-nan		
6.16260e-01		-nan		
6.17094e-01		-nan		
6.17927e-01		-nan		
6.18761e-01		-nan		
6.19595e-01		-nan		
6.20429e-01		-nan		
6.21263e-01		-nan		
6.22097e-01		-nan		
6.22931e-01		-nan		
6.23765e-01		-nan		
6.24599e-01		-nan		
6.25433e-01		-nan		
6.26267e-01		-nan		
6.27101e-01		-nan		
6.27934e-01		-nan		
6.28768e-01		-nan		
6.29602e-01		-nan		
6.30436e-01		-nan		
6.31270e-01		-nan		
6.32104e-01		-nan		
6.32938e-01		-nan		
6.33772e-01		-nan		
6.34606e-01		-nan		
6.35440e-01		-nan		
6.36274e-01		-nan		
6.37107e-01		-nan		
6.37941e-01		-nan		
6.38775e-01		-nan		
6.39609e-01		-nan		
6.40443e-01		-nan		
6.41277e-01		-nan		
6.42111e-01		-nan		
6.42945e-01		-nan		
6.43779e-01		-nan		
6.44613e-01		-nan		
6.45447e-01		-nan		
6.46280e-01		-nan		
6.47114e-01		-nan		
6.47948e-01		-nan		
6.48782e-01		-nan		
6.49616e-01		-nan		
6.50450e-01		-nan		
6.51284e-01		-nan		
6.52118e-01		-nan		
6.52952e-01		-nan		
6.53786e-01		-nan		
6.54620e-01		-nan		
6.55453e-01		-nan		
6.56287e-01		-nan		
6.57121e-01		-nan		
6.57955e-01		-nan		
6.58789e-01		-nan		
6.59623e-01		-nan		
6.60457e-01		-nan		
6.61291e-01		-nan		
6.62125e-01		-nan		
6.62959e-01		-nan		
6.63793e-01		-nan		
6.64626e-01		-nan		
6.65460e-01		-nan		
6.66294e-01		-nan		
6.67128e-01		-nan		
6.67962e-01		-nan		
6.68796e-01		-nan		
6.69630e-01		-nan		
6.70464e-01		-nan		
6.71298e-01		-nan		
6.72132e-01		-nan		
6.72966e-01		-nan		
6.73799e-01		-nan		
6.74633e-01		-nan		
6.75467e-01		-nan		
6.76301e-01		-nan		
6.77135e-01		-nan		
6.77969e-01		-nan		
6.78803e-01		-nan		
6.79637e-01		-nan		
6.80471e-01		-nan		
6.81305e-01		-nan		
6.82139e-01		-nan		
6.82972e-01		-nan		
6.83806e-01		-nan		
6.84640e-01		-nan		
6.85474e-01		-nan		
6.86308e-01		-nan		
6.87142e-01		-nan		
6.87976e-01		-nan		
6.88810e-01		-nan		
6.89644e-01		-nan		
6.90478e-01		-nan		
6.91312e-01		-nan		
6.92146e-01		-nan		
6.92979e-01		-nan		
6.93813e-01		-nan		
6.94647e-01		-nan		
6.95481e-01		-nan		
6.96315e-01		-nan		
6.97149e-01		-nan		
6.97983e-01		-nan		
6.98817e-01		-nan		
6.99651e-01		-nan		
7.00485e-01		-nan		
7.01319e-01		-nan		
7.02152e-01		-nan		
7.02986e-01		-nan		
7.03820e-01		-nan		
7.04654e-01		-nan		
7.05488e-01		-nan		
7.06322e-01		-nan		
7.07156e-01		-nan		
7.07990e-01		-nan		
7.08824e-01		-nan		
7.09658e-01		-nan		
7.10492e-01		-nan		
7.11325e-01		-nan		
7.12159e-01		-nan		
7.12993e-01		-nan		
7.13827e-01		-nan		
7.14661e-01		-nan		
7.15495e-01		-nan		
7.16329e-01		-nan		
7.17163e-01		-nan		
7.17997e-01		-nan		
7.18831e-01		-nan		
7.19665e-01		-nan		
7.20498e-01		-nan		
7.21332e-01		-nan		
7.22166e-01		-nan		
7.23000e-01		-nan		
7.23834e-01		-nan		
7.24668e-01		-nan		
7.25502e-01		-nan		
7.26336e-01		-nan		
7.27170e-01		-nan		
7.28004e-01		-nan		
7.28838e-01		-nan		
7.29671e-01		-nan		
7.30505e-01		-nan		
7.31339e-01		-nan		
7.32173e-01		-nan		
7.33007e-01		-nan		
7.33841e-01		-nan		
7.34675e-01		-nan		
7.35509e-01		-nan		
7.36343e-01		-nan		
7.37177e-01		-nan		
7.38011e-01		-nan		
7.38844e-01		-nan		
7.39678e-01		-nan		
7.40512e-01		-nan		
7.41346e-01		-nan		
7.42180e-01		-nan		
7.43014e-01		-nan		
7.43848e-01		-nan		
7.44682e-01		-nan		
7.45516e-01		-nan		
7.46350e-01		-nan		
7.47184e-01		-nan		
7.48017e-01		-nan		
7.48851e-01		-nan		
7.49685e-01		-nan		
7.50519e-01		-nan		
7.51353e-01		-nan		
7.52187e-01		-nan		
7.53021e-01		-nan		
7.53855e-01		-nan		
7.54689e-01		-nan		
7.55523e-01		-nan		
7.56357e-01		-nan		
7.57191e-01		-nan		
7.58024e-01		-nan		
7.58858e-01		-nan		
7.59692e-01		-nan		
7.60526e-01		-nan		
7.61360e-01		-nan		
7.62194e-01		-nan		
7.63028e-01		-nan		
7.63862e-01		-nan		
7.64696e-01		-nan		
7.65530e-01		-nan		
7.66364e-01		-nan		
7.67197e-01		-nan		
7.68031e-01		-nan		
7.68865e-01		-nan		
7.69699e-01		-nan		
7.70533e-01		-nan		
7.71367e-01		-nan		
7.72201e-01		-nan		
7.73035e-01		-nan		
7.73869e-01		-nan		
7.74703e-01		-nan		
7.75537e-01		-nan		
7.76370e-01		-nan		
7.77204e-01		-nan		
7.78038e-01		-nan		
7.78872e-01		-nan		
7.79706e-01		-nan		
7.80540e-01		-nan		
7.81374e-01		-nan		
7.82208e-01		-nan		
7.83042e-01		-nan		
7.83876e-01		-nan		
7.84710e-01		-nan		
7.85543e-01		-nan		
7.86377e-01		-nan		
7.87211e-01		-nan		
7.88045e-01		-nan		
7.88879e-01		-nan		
7.89713e-01		-nan		
7.90547e-01		-nan		
7.91381e-01		-nan		
7.92215e-01		-nan		
7.93049e-01		-nan		
7.93883e-01		-nan		
7.94716e-01		-nan		
7.95550e-01		-nan		
7.96384e-01		-nan		
7.97218e-01		-nan		
7.98052e-01		-nan		
7.98886e-01		-nan		
7.99720e-01		-nan		
8.00554e-01		-nan		
8.01388e-01		-nan		
8.02222e-01		-nan		
8.03056e-01		-nan		
8.03889e-01		-nan		
8.04723e-01		-nan		
8.05557e-01		-nan		
8.06391e-01		-nan		
8.07225e-01		-nan		
8.08059e-01		-nan		
8.08893e-01		-nan		
8.09727e-01		-nan		
8.10561e-01		-nan		
8.11395e-01		-nan		
8.12229e-01		-nan		
8.13062e-01		-nan		
8.13896e-01		-nan		
8.14730e-01		-nan		
8.15564e-01		-nan		
8.16398e-01		-nan		
8.17232e-01		-nan		
8.18066e-01		-nan		
8.18900e-01		-nan		
8.19734e-01		-nan		
8.20568e-01		-nan		
8.21402e-01		-nan		
8.22236e-01		-nan		
8.23069e-01		-nan		
8.23903e-01		-nan		
8.24737e-01		-nan		
8.25571e-01		-nan		
8.26405e-01		-nan		
8.27239e-01		-nan		
8.28073e-01		-nan		
8.28907e-01		-nan		
8.29741e-01		-nan		
8.30575e-01		-nan		
8.31409e-01		-nan		
8.32242e-01		-nan		
8.33076e-01		-nan		
8.33910e-01		-nan		
8.34744e-01		-nan		
8.35578e-01		-nan		
8.36412e-01		-nan		
8.37246e-01		-nan		
8.38080e-01		-nan		
8.38914e-01		-nan		
8.39748e-01		-nan		
8.40582e-01		-nan		
8.41415e-01		-nan		
8.42249e-01		-nan		
8.43083e-01		-nan		
8.43917e-01		-nan		
8.44751e-01		-nan		
8.45585e-01		-nan		
8.46419e-01		-nan		
8.47253e-01		-nan		
8.48087e-01		-nan		
8.48921e-01		-nan		
8.49755e-01		-nan		
8.50588e-01		-nan		
8.51422e-01		-nan		
8.52256e-01		-nan		
8.53090e-01		-nan		
8.53924e-01		-nan		
8.54758e-01		-nan		
8.55592e-01		-nan		
8.56426e-01		-nan		
8.57260e-01		-nan		
8.58094e-01		-nan		
8.58928e-01		-nan		
8.59761e-01		-nan		
8.60595e-01		-nan		
8.61429e-01		-nan		
8.62263e-01		-nan		
8.63097e-01		-nan		
8.63931e-01		-nan		
8.64765e-01		-nan		
8.65599e-01		-nan		
8.66433e-01		-nan		
8.67267e-01		-nan		
8.68101e-01		-nan		
8.68934e-01		-nan		
8.69768e-01		-nan		
8.70602e-01		-nan		
8.71436e-01		-nan		
8.72270e-01		-nan		
8.73104e-01		-nan		
8.73938e-01		-nan		
8.74772e-01		-nan		
8.75606e-01		-nan		
8.76440e-01		-nan		
8.77274e-01		-nan		
8.78107e-01		-nan		
8.78941e-01		-nan		
8.79775e-01		-nan		
8.80609e-01		-nan		
8.81443e-01		-nan		
8.82277e-01		-nan		
8.83111e-01		-nan		
8.83945e-01		-nan		
8.84779e-01		-nan		
8.85613e-01		-nan		
8.86447e-01		-nan		
8.87281e-01		-nan		
8.88114e-01		-nan		
8.88948e-01		-nan		
8.89782e-01		-nan		
8.90616e-01		-nan		
8.91450e-01		-nan		
8.92284e-01		-nan		
8.93118e-01		-nan		
8.93952e-01		-nan		
8.94786e-01		-nan		
8.95620e-01		-nan		
8.96454e-01		-nan		
